JBCXM__Account__r.Data_ExternalId__c,Name,JBCXM__Date__c,JBCXM__User__c,Page_Visits__c,Page_Views__c,No_of_Report_Run__c,Files_Downloaded__c,Emails_Sent_Count__c,No_of_Campaigns__c,Active_Users__c,DB_Size__c,Leads__c
Adoption Test - Account 13,USERLEVEL,-13,User 5,11,47,126,55,131,13,609,8596,7843
Adoption Test - Account 14,USERLEVEL,-13,User 5,38,15,55,67,200,44,661,2020,15489
Adoption Test - Account 15,USERLEVEL,-13,User 5,8,33,126,134,136,13,495,4404,19650
Adoption Test - Account 16,USERLEVEL,-13,User 5,10,15,194,61,241,54,367,4410,19556
Adoption Test - Account 17,USERLEVEL,-13,User 5,49,45,123,93,148,9,461,9326,18146
Adoption Test - Account 18,USERLEVEL,-13,User 5,88,39,200,1,166,42,553,3922,17243
Adoption Test - Account 19,USERLEVEL,-13,User 5,30,12,110,106,136,1,260,1624,16349
Adoption Test - Account 20,USERLEVEL,-13,User 5,86,23,58,36,239,29,167,2745,11125
Adoption Test - Account 21,USERLEVEL,-13,User 5,40,31,120,129,174,48,263,7075,3235
Adoption Test - Account 22,USERLEVEL,-13,User 5,99,20,160,137,160,50,522,9794,9507
Adoption Test - Account 23,USERLEVEL,-13,User 5,25,14,102,38,131,52,162,8501,3223
Adoption Test - Account 24,USERLEVEL,-13,User 5,84,16,122,77,115,25,790,4458,10793
Adoption Test - Account 25,USERLEVEL,-13,User 5,91,35,65,69,134,54,465,7516,372
Adoption Test - Account 26,USERLEVEL,-13,User 5,60,47,195,100,171,10,300,7247,7878
Adoption Test - Account 27,USERLEVEL,-13,User 5,1,13,95,146,176,4,479,5982,13829
Adoption Test - Account 28,USERLEVEL,-13,User 5,4,42,138,107,104,23,773,8694,15585
Adoption Test - Account 29,USERLEVEL,-13,User 5,70,23,180,137,226,60,234,3787,19133
Adoption Test - Account 30,USERLEVEL,-13,User 5,89,44,91,147,181,34,157,5844,786
Adoption Test - Account 31,USERLEVEL,-13,User 5,72,18,152,54,209,47,977,6766,14805
Adoption Test - Account 32,USERLEVEL,-13,User 5,76,29,107,59,177,48,427,402,17407
Adoption Test - Account 33,USERLEVEL,-13,User 5,97,35,183,66,216,55,401,9486,2914
Adoption Test - Account 34,USERLEVEL,-13,User 5,54,41,184,114,130,53,715,6473,14654
Adoption Test - Account 35,USERLEVEL,-13,User 5,67,37,161,11,249,34,362,8388,11237
Adoption Test - Account 36,USERLEVEL,-13,User 5,22,33,98,8,129,42,576,5733,16474
Adoption Test - Account 37,USERLEVEL,-13,User 5,48,37,149,37,132,32,22,6871,16191
Adoption Test - Account 38,USERLEVEL,-13,User 5,15,14,155,117,237,43,653,3535,12902
Adoption Test - Account 39,USERLEVEL,-13,User 5,55,37,76,130,205,13,234,6857,3295
Adoption Test - Account 40,USERLEVEL,-13,User 5,47,35,133,23,126,3,928,6533,12081
Adoption Test - Account 41,USERLEVEL,-13,User 5,3,31,164,8,155,60,129,7314,19956
Adoption Test - Account 42,USERLEVEL,-13,User 5,69,34,73,57,172,45,174,4051,2244
Adoption Test - Account 43,USERLEVEL,-13,User 5,94,15,113,106,234,38,968,4098,8597
Adoption Test - Account 44,USERLEVEL,-13,User 5,54,33,98,13,198,36,2,7925,16778
Adoption Test - Account 45,USERLEVEL,-13,User 5,72,40,88,30,153,52,816,7455,13966
Adoption Test - Account 46,USERLEVEL,-13,User 5,21,32,138,29,175,9,739,4955,13324
Adoption Test - Account 47,USERLEVEL,-13,User 5,5,27,128,99,121,36,342,9661,2708
Adoption Test - Account 48,USERLEVEL,-13,User 5,12,12,194,96,151,28,316,2168,16242
Adoption Test - Account 49,USERLEVEL,-13,User 5,6,49,183,45,179,49,681,2800,6113
Adoption Test - Account 50,USERLEVEL,-13,User 5,76,16,74,135,144,57,999,2390,19478
Adoption Test - Account 51,USERLEVEL,-13,User 5,54,39,87,147,204,15,863,7859,7619
Adoption Test - Account 52,USERLEVEL,-13,User 5,32,13,167,21,199,16,920,8546,17871
Adoption Test - Account 53,USERLEVEL,-13,User 5,96,33,55,41,158,30,506,6773,9066
Adoption Test - Account 54,USERLEVEL,-13,User 5,92,34,146,147,122,21,985,3972,11581
Adoption Test - Account 55,USERLEVEL,-13,User 5,52,40,157,101,185,57,541,2322,8202
Adoption Test - Account 56,USERLEVEL,-13,User 5,7,39,131,79,103,55,419,7538,9424
Adoption Test - Account 57,USERLEVEL,-13,User 5,12,23,175,109,186,6,814,3948,8546
Adoption Test - Account 58,USERLEVEL,-13,User 5,67,50,64,134,196,40,332,3326,16620
Adoption Test - Account 59,USERLEVEL,-13,User 5,15,20,176,72,189,19,640,8777,5837
Adoption Test - Account 60,USERLEVEL,-13,User 5,34,14,200,131,238,23,79,2788,19548
Adoption Test - Account 61,USERLEVEL,-13,User 5,14,17,144,41,225,54,507,7629,17962
Adoption Test - Account 62,USERLEVEL,-13,User 5,83,39,162,62,223,1,192,3898,4456
Adoption Test - Account 63,USERLEVEL,-13,User 5,43,38,109,82,110,36,747,270,5987
Adoption Test - Account 64,USERLEVEL,-13,User 5,97,33,79,64,167,24,487,9954,6888
Adoption Test - Account 65,USERLEVEL,-13,User 5,54,25,154,65,177,6,100,2924,15608
Adoption Test - Account 66,USERLEVEL,-13,User 5,15,14,160,13,229,16,956,5524,14788
Adoption Test - Account 67,USERLEVEL,-13,User 5,90,50,123,137,213,56,976,8525,13805
Adoption Test - Account 68,USERLEVEL,-13,User 5,22,35,103,5,250,7,961,72,8904
Adoption Test - Account 69,USERLEVEL,-13,User 5,87,15,91,124,188,6,89,7635,17542
Adoption Test - Account 70,USERLEVEL,-13,User 5,99,50,113,68,226,38,953,3145,17365
Adoption Test - Account 71,USERLEVEL,-13,User 5,38,48,148,146,137,23,394,6798,1797
Adoption Test - Account 72,USERLEVEL,-13,User 5,41,25,170,86,238,54,184,6560,13005
Adoption Test - Account 73,USERLEVEL,-13,User 5,68,32,53,140,118,26,105,7763,5215
Adoption Test - Account 74,USERLEVEL,-13,User 5,24,39,100,50,165,13,160,658,305
Adoption Test - Account 75,USERLEVEL,-13,User 5,20,48,71,35,107,25,358,4688,6099
Adoption Test - Account 76,USERLEVEL,-13,User 5,26,48,129,13,229,16,439,422,123
Adoption Test - Account 77,USERLEVEL,-13,User 5,17,16,66,94,132,54,617,8763,3537
Adoption Test - Account 78,USERLEVEL,-13,User 5,54,41,119,71,143,25,811,4352,7667
Adoption Test - Account 79,USERLEVEL,-13,User 5,25,20,197,111,241,3,941,554,8904
Adoption Test - Account 80,USERLEVEL,-13,User 5,80,35,80,39,109,3,102,208,8969
Adoption Test - Account 81,USERLEVEL,-13,User 5,72,39,156,110,174,42,114,2818,7283
Adoption Test - Account 82,USERLEVEL,-13,User 5,9,25,89,3,203,34,557,8952,12668
Adoption Test - Account 83,USERLEVEL,-13,User 5,67,31,64,132,217,11,730,9850,12238
Adoption Test - Account 84,USERLEVEL,-13,User 5,64,22,96,77,165,31,578,8158,15253
Adoption Test - Account 85,USERLEVEL,-13,User 5,65,23,100,139,106,46,835,924,5641
Adoption Test - Account 86,USERLEVEL,-13,User 5,92,48,55,141,103,29,172,1939,11663
Adoption Test - Account 87,USERLEVEL,-13,User 5,89,13,191,87,111,60,473,9302,4338
Adoption Test - Account 88,USERLEVEL,-13,User 5,64,30,84,40,213,16,153,7444,10290
Adoption Test - Account 89,USERLEVEL,-13,User 5,38,37,91,147,149,20,196,5165,19394
Adoption Test - Account 90,USERLEVEL,-13,User 5,56,39,114,123,111,34,479,4362,8124
Adoption Test - Account 91,USERLEVEL,-13,User 5,78,47,158,9,227,15,245,8917,11891
Adoption Test - Account 92,USERLEVEL,-13,User 5,33,31,161,29,160,3,55,3031,11919
Adoption Test - Account 93,USERLEVEL,-13,User 5,66,33,77,37,112,57,744,720,16177
Adoption Test - Account 94,USERLEVEL,-13,User 5,69,23,123,93,215,36,946,6773,5258
Adoption Test - Account 95,USERLEVEL,-13,User 5,38,21,194,100,237,28,134,9465,1653
Adoption Test - Account 96,USERLEVEL,-13,User 5,66,50,145,140,136,35,660,8177,10642
Adoption Test - Account 97,USERLEVEL,-13,User 5,8,14,135,62,160,10,472,3268,17941
Adoption Test - Account 98,USERLEVEL,-13,User 5,11,13,167,24,132,21,283,2754,16683
Adoption Test - Account 99,USERLEVEL,-13,User 5,47,45,104,70,139,34,572,5175,11885
Adoption Test - Account 100,USERLEVEL,-13,User 5,33,28,136,88,245,47,378,4707,3206
Adoption Test - Account 101,USERLEVEL,-13,User 5,43,18,88,61,137,27,928,686,7024
Adoption Test - Account 102,USERLEVEL,-13,User 5,21,31,121,120,172,48,936,9375,16739
Adoption Test - Account 103,USERLEVEL,-13,User 5,3,19,171,54,246,41,859,6823,5465
Adoption Test - Account 104,USERLEVEL,-13,User 5,17,21,185,68,141,19,987,4052,6459
Adoption Test - Account 105,USERLEVEL,-13,User 5,66,43,63,38,127,52,553,2555,13859
Adoption Test - Account 106,USERLEVEL,-13,User 5,31,18,179,52,160,25,460,4418,3398
Adoption Test - Account 107,USERLEVEL,-13,User 5,59,10,114,9,175,8,30,9176,17137
Adoption Test - Account 108,USERLEVEL,-13,User 5,78,43,85,125,226,25,216,3089,11397
Adoption Test - Account 109,USERLEVEL,-13,User 5,79,29,69,111,246,36,426,4915,10257
Adoption Test - Account 110,USERLEVEL,-13,User 5,53,32,108,117,147,7,561,9868,4760
Adoption Test - Account 111,USERLEVEL,-13,User 5,88,49,131,121,108,40,476,7652,2759
Adoption Test - Account 112,USERLEVEL,-13,User 5,1,29,142,106,172,55,76,9249,1165
Adoption Test - Account 113,USERLEVEL,-13,User 5,34,41,149,102,108,57,778,9453,935
Adoption Test - Account 114,USERLEVEL,-13,User 5,69,43,135,100,240,7,400,8619,17314
Adoption Test - Account 115,USERLEVEL,-13,User 5,3,11,78,25,165,11,478,3783,2774
Adoption Test - Account 116,USERLEVEL,-13,User 5,35,47,58,101,223,37,932,4035,8223
Adoption Test - Account 117,USERLEVEL,-13,User 5,52,36,178,49,208,25,448,3731,11905
Adoption Test - Account 118,USERLEVEL,-13,User 5,49,42,91,57,156,6,963,4361,10611
Adoption Test - Account 1,USERLEVEL,-12,User 5,36,14,141,101,151,41,835,3994,3118
Adoption Test - Account 2,USERLEVEL,-12,User 5,32,40,125,94,196,47,806,3883,11200
Adoption Test - Account 3,USERLEVEL,-12,User 5,31,25,146,9,195,2,232,4668,2963
Adoption Test - Account 4,USERLEVEL,-12,User 5,98,20,84,115,148,56,281,9038,549
Adoption Test - Account 5,USERLEVEL,-12,User 5,89,25,129,2,176,7,449,7937,13188
Adoption Test - Account 6,USERLEVEL,-12,User 5,37,45,106,76,164,37,445,9432,19492
Adoption Test - Account 7,USERLEVEL,-12,User 5,26,22,174,30,233,36,456,7322,15673
Adoption Test - Account 8,USERLEVEL,-12,User 5,33,37,112,101,223,26,922,2931,19644
Adoption Test - Account 9,USERLEVEL,-12,User 5,95,50,148,82,247,1,277,351,19380
Adoption Test - Account 10,USERLEVEL,-12,User 5,91,36,129,146,211,60,977,7979,18747
Adoption Test - Account 11,USERLEVEL,-12,User 5,85,10,155,89,198,12,767,7077,2928
Adoption Test - Account 12,USERLEVEL,-12,User 5,89,41,85,23,185,40,817,2056,3798
Adoption Test - Account 13,USERLEVEL,-12,User 5,59,34,135,72,233,44,494,5480,11620
Adoption Test - Account 14,USERLEVEL,-12,User 5,77,40,195,56,248,52,832,9476,19859
Adoption Test - Account 15,USERLEVEL,-12,User 5,21,26,155,84,189,8,533,5166,4495
Adoption Test - Account 16,USERLEVEL,-12,User 5,37,14,93,44,115,39,712,8179,16497
Adoption Test - Account 17,USERLEVEL,-12,User 5,86,26,93,70,245,35,279,5168,7066
Adoption Test - Account 18,USERLEVEL,-12,User 5,28,35,68,121,190,53,145,3517,9848
Adoption Test - Account 19,USERLEVEL,-12,User 5,87,28,135,141,193,21,120,7107,9524
Adoption Test - Account 20,USERLEVEL,-12,User 5,82,40,175,107,124,30,1,7242,11066
Adoption Test - Account 21,USERLEVEL,-12,User 5,75,11,198,103,181,60,414,4971,907
Adoption Test - Account 22,USERLEVEL,-12,User 5,20,38,60,106,183,52,510,7166,3862
Adoption Test - Account 23,USERLEVEL,-12,User 5,29,15,149,111,118,49,99,1514,15472
Adoption Test - Account 24,USERLEVEL,-12,User 5,5,27,104,37,197,57,281,7243,15730
Adoption Test - Account 25,USERLEVEL,-12,User 5,84,50,157,61,243,28,257,2010,13918
Adoption Test - Account 26,USERLEVEL,-12,User 5,88,39,76,45,233,1,827,4533,7050
Adoption Test - Account 27,USERLEVEL,-12,User 5,6,35,105,43,184,4,388,2814,6417
Adoption Test - Account 28,USERLEVEL,-12,User 5,3,23,68,1,198,7,91,5311,4103
Adoption Test - Account 29,USERLEVEL,-12,User 5,67,28,56,56,117,33,552,952,16344
Adoption Test - Account 30,USERLEVEL,-12,User 5,7,37,152,138,246,44,131,9382,18469
Adoption Test - Account 31,USERLEVEL,-12,User 5,89,48,161,69,186,54,38,6169,2514
Adoption Test - Account 32,USERLEVEL,-12,User 5,73,12,194,35,213,51,98,1408,14963
Adoption Test - Account 33,USERLEVEL,-12,User 5,59,15,91,136,152,35,726,9001,7915
Adoption Test - Account 34,USERLEVEL,-12,User 5,70,16,95,40,247,48,62,5933,1926
Adoption Test - Account 35,USERLEVEL,-12,User 5,84,21,83,132,221,41,828,6735,4993
Adoption Test - Account 36,USERLEVEL,-12,User 5,76,49,78,91,231,16,826,1680,2189
Adoption Test - Account 37,USERLEVEL,-12,User 5,84,30,79,8,194,37,687,3593,17349
Adoption Test - Account 38,USERLEVEL,-12,User 5,95,30,106,76,160,8,201,9097,3853
Adoption Test - Account 39,USERLEVEL,-12,User 5,77,28,163,79,151,34,721,7407,8971
Adoption Test - Account 40,USERLEVEL,-12,User 5,60,28,103,5,104,34,38,4512,4034
Adoption Test - Account 41,USERLEVEL,-12,User 5,19,12,57,141,169,12,613,959,16841
Adoption Test - Account 42,USERLEVEL,-12,User 5,58,25,108,7,146,20,221,6938,11262
Adoption Test - Account 43,USERLEVEL,-12,User 5,65,49,118,106,240,59,885,6110,1464
Adoption Test - Account 44,USERLEVEL,-12,User 5,45,48,156,140,158,35,404,9331,16310
Adoption Test - Account 45,USERLEVEL,-12,User 5,81,47,131,61,246,14,532,5715,16736
Adoption Test - Account 46,USERLEVEL,-12,User 5,60,49,164,110,214,5,197,3800,10659
Adoption Test - Account 47,USERLEVEL,-12,User 5,96,42,176,9,148,25,627,9414,8020
Adoption Test - Account 48,USERLEVEL,-12,User 5,12,36,92,20,103,45,932,5651,1956
Adoption Test - Account 49,USERLEVEL,-12,User 5,70,14,186,132,213,14,192,4677,1609
Adoption Test - Account 50,USERLEVEL,-12,User 5,87,29,65,126,203,22,371,9630,17624
Adoption Test - Account 51,USERLEVEL,-12,User 5,81,21,167,148,206,36,964,1545,18295
Adoption Test - Account 52,USERLEVEL,-12,User 5,45,46,151,66,172,26,67,7776,15149
Adoption Test - Account 53,USERLEVEL,-12,User 5,91,43,125,142,137,26,133,6724,2931
Adoption Test - Account 54,USERLEVEL,-12,User 5,79,37,118,15,190,9,869,4711,3618
Adoption Test - Account 55,USERLEVEL,-12,User 5,11,10,65,21,112,5,848,651,863
Adoption Test - Account 56,USERLEVEL,-12,User 5,97,30,88,41,167,10,187,6462,6825
Adoption Test - Account 57,USERLEVEL,-12,User 5,83,25,169,51,243,27,595,9395,9466
Adoption Test - Account 58,USERLEVEL,-12,User 5,22,49,122,28,211,42,696,6232,6452
Adoption Test - Account 59,USERLEVEL,-12,User 5,75,47,168,132,103,58,605,6761,13766
Adoption Test - Account 60,USERLEVEL,-12,User 5,33,22,139,61,188,12,488,1312,11936
Adoption Test - Account 61,USERLEVEL,-12,User 5,63,34,183,147,109,53,803,4363,14149
Adoption Test - Account 62,USERLEVEL,-12,User 5,79,42,63,35,247,28,504,522,9382
Adoption Test - Account 63,USERLEVEL,-12,User 5,69,16,68,2,152,3,595,4638,15395
Adoption Test - Account 64,USERLEVEL,-12,User 5,64,18,194,134,157,27,195,9800,16759
Adoption Test - Account 65,USERLEVEL,-12,User 5,87,43,62,42,180,36,545,4368,14662
Adoption Test - Account 66,USERLEVEL,-12,User 5,71,23,143,15,216,14,452,8610,6345
Adoption Test - Account 67,USERLEVEL,-12,User 5,91,10,127,98,134,26,535,7192,3702
Adoption Test - Account 68,USERLEVEL,-12,User 5,15,39,89,150,167,47,322,2563,10652
Adoption Test - Account 69,USERLEVEL,-12,User 5,47,12,75,50,155,8,219,2684,12879
Adoption Test - Account 70,USERLEVEL,-12,User 5,17,40,121,4,209,22,990,8447,5251
Adoption Test - Account 71,USERLEVEL,-12,User 5,93,19,63,52,249,13,727,7885,5867
Adoption Test - Account 72,USERLEVEL,-12,User 5,61,38,152,71,152,51,584,2715,6160
Adoption Test - Account 73,USERLEVEL,-12,User 5,47,46,102,83,136,22,27,8447,4493
Adoption Test - Account 74,USERLEVEL,-12,User 5,79,41,180,69,196,49,676,7579,16932
Adoption Test - Account 75,USERLEVEL,-12,User 5,24,16,72,35,208,8,567,4856,11055
Adoption Test - Account 76,USERLEVEL,-12,User 5,47,13,136,126,109,9,911,9046,11995
Adoption Test - Account 77,USERLEVEL,-12,User 5,84,36,123,92,206,58,602,7625,4230
Adoption Test - Account 78,USERLEVEL,-12,User 5,88,24,82,81,247,24,254,8146,15035
Adoption Test - Account 79,USERLEVEL,-12,User 5,51,19,150,30,187,1,9,9862,11577
Adoption Test - Account 80,USERLEVEL,-12,User 5,4,12,110,38,156,32,109,3938,13061
Adoption Test - Account 81,USERLEVEL,-12,User 5,23,20,164,120,146,19,876,8592,7080
Adoption Test - Account 82,USERLEVEL,-12,User 5,24,35,162,35,192,3,335,3932,17591
Adoption Test - Account 83,USERLEVEL,-12,User 5,46,24,177,41,134,14,556,8173,19059
Adoption Test - Account 84,USERLEVEL,-12,User 5,76,15,142,0,244,31,992,6816,17272
Adoption Test - Account 85,USERLEVEL,-12,User 5,3,43,157,96,228,11,789,3326,11378
Adoption Test - Account 86,USERLEVEL,-12,User 5,24,41,88,71,213,57,719,7690,5300
Adoption Test - Account 87,USERLEVEL,-12,User 5,59,23,119,33,136,35,497,5767,867
Adoption Test - Account 88,USERLEVEL,-12,User 5,42,26,94,132,179,38,553,3113,17801
Adoption Test - Account 89,USERLEVEL,-12,User 5,26,41,90,28,145,25,706,538,9814
Adoption Test - Account 90,USERLEVEL,-12,User 5,18,11,91,1,126,12,690,1705,14207
Adoption Test - Account 91,USERLEVEL,-12,User 5,38,16,87,13,246,6,751,6119,9314
Adoption Test - Account 92,USERLEVEL,-12,User 5,39,25,183,43,220,33,569,6681,2727
Adoption Test - Account 93,USERLEVEL,-12,User 5,80,23,112,114,211,4,100,7536,1144
Adoption Test - Account 94,USERLEVEL,-12,User 5,87,19,123,36,133,18,485,1437,366
Adoption Test - Account 95,USERLEVEL,-12,User 5,98,20,184,31,166,32,965,986,16475
Adoption Test - Account 96,USERLEVEL,-12,User 5,2,19,59,2,159,60,582,6354,2893
Adoption Test - Account 97,USERLEVEL,-12,User 5,19,14,170,35,245,36,918,2925,11921
Adoption Test - Account 98,USERLEVEL,-12,User 5,5,42,175,107,148,1,130,6991,8549
Adoption Test - Account 99,USERLEVEL,-12,User 5,18,47,197,15,207,58,594,7146,17859
Adoption Test - Account 100,USERLEVEL,-12,User 5,47,40,165,58,219,59,92,1873,8046
Adoption Test - Account 101,USERLEVEL,-12,User 5,82,29,183,51,144,40,882,8048,19070
Adoption Test - Account 102,USERLEVEL,-12,User 5,99,24,177,133,211,37,792,3931,13802
Adoption Test - Account 103,USERLEVEL,-12,User 5,40,16,188,19,148,14,495,7851,2475
Adoption Test - Account 104,USERLEVEL,-12,User 5,94,46,53,57,245,28,543,9242,16577
Adoption Test - Account 105,USERLEVEL,-12,User 5,43,46,179,103,224,60,551,4322,8562
Adoption Test - Account 106,USERLEVEL,-12,User 5,61,38,138,122,177,26,174,3465,13220
Adoption Test - Account 107,USERLEVEL,-12,User 5,35,11,111,112,180,2,173,3994,1768
Adoption Test - Account 108,USERLEVEL,-12,User 5,66,23,125,39,213,8,417,3527,14719
Adoption Test - Account 109,USERLEVEL,-12,User 5,88,11,120,50,161,40,424,5503,8647
Adoption Test - Account 110,USERLEVEL,-12,User 5,85,37,192,144,186,39,873,1303,3284
Adoption Test - Account 111,USERLEVEL,-12,User 5,88,46,116,86,208,55,668,881,16516
Adoption Test - Account 112,USERLEVEL,-12,User 5,29,10,135,92,245,47,11,4654,13389
Adoption Test - Account 113,USERLEVEL,-12,User 5,31,27,60,116,241,58,81,1588,6104
Adoption Test - Account 114,USERLEVEL,-12,User 5,53,44,198,9,179,37,847,2205,12385
Adoption Test - Account 115,USERLEVEL,-12,User 5,54,50,142,60,219,16,319,1741,9196
Adoption Test - Account 116,USERLEVEL,-12,User 5,59,30,133,25,139,39,158,7869,3526
Adoption Test - Account 117,USERLEVEL,-12,User 5,87,49,97,113,112,20,841,189,15147
Adoption Test - Account 118,USERLEVEL,-12,User 5,93,15,81,42,100,10,980,7865,9903
Adoption Test - Account 1,USERLEVEL,-11,User 5,22,19,115,9,228,8,625,2855,19719
Adoption Test - Account 2,USERLEVEL,-11,User 5,40,20,51,41,151,30,275,6114,14651
Adoption Test - Account 3,USERLEVEL,-11,User 5,58,39,186,124,219,4,330,4408,7177
Adoption Test - Account 4,USERLEVEL,-11,User 5,15,23,61,133,203,40,179,1637,9985
Adoption Test - Account 5,USERLEVEL,-11,User 5,66,15,101,124,232,47,265,4236,13603
Adoption Test - Account 6,USERLEVEL,-11,User 5,68,43,97,83,156,7,503,9929,803
Adoption Test - Account 7,USERLEVEL,-11,User 5,8,34,91,38,106,17,40,7575,16530
Adoption Test - Account 8,USERLEVEL,-11,User 5,40,13,181,37,160,37,253,7305,6443
Adoption Test - Account 9,USERLEVEL,-11,User 5,81,27,86,41,217,30,145,8238,9277
Adoption Test - Account 10,USERLEVEL,-11,User 5,74,49,81,150,122,9,875,8512,18276
Adoption Test - Account 11,USERLEVEL,-11,User 5,70,18,145,66,128,57,107,5958,3304
Adoption Test - Account 12,USERLEVEL,-11,User 5,66,14,96,87,171,37,819,8294,16956
Adoption Test - Account 13,USERLEVEL,-11,User 5,26,37,67,129,212,2,35,7946,3575
Adoption Test - Account 14,USERLEVEL,-11,User 5,60,26,69,134,180,57,85,5127,6968
Adoption Test - Account 15,USERLEVEL,-11,User 5,22,22,81,66,247,22,60,7629,9675
Adoption Test - Account 16,USERLEVEL,-11,User 5,3,42,147,120,182,41,643,8475,12021
Adoption Test - Account 17,USERLEVEL,-11,User 5,14,35,138,55,103,32,313,2869,7921
Adoption Test - Account 18,USERLEVEL,-11,User 5,22,21,121,3,233,24,668,8201,12034
Adoption Test - Account 19,USERLEVEL,-11,User 5,86,44,199,66,195,55,452,9631,7111
Adoption Test - Account 20,USERLEVEL,-11,User 5,62,36,114,36,155,31,736,7828,1020
Adoption Test - Account 21,USERLEVEL,-11,User 5,69,25,88,80,120,8,148,8507,1260
Adoption Test - Account 22,USERLEVEL,-11,User 5,72,16,91,16,185,17,413,3370,3157
Adoption Test - Account 23,USERLEVEL,-11,User 5,57,21,193,135,218,56,582,6597,16063
Adoption Test - Account 24,USERLEVEL,-11,User 5,91,41,90,26,225,39,945,2833,16028
Adoption Test - Account 25,USERLEVEL,-11,User 5,96,28,106,15,222,55,523,260,156
Adoption Test - Account 26,USERLEVEL,-11,User 5,60,39,136,36,213,46,911,8342,10822
Adoption Test - Account 27,USERLEVEL,-11,User 5,11,35,117,64,226,47,548,425,640
Adoption Test - Account 28,USERLEVEL,-11,User 5,84,50,171,12,120,16,106,6601,494
Adoption Test - Account 29,USERLEVEL,-11,User 5,1,39,103,146,176,49,765,5772,5139
Adoption Test - Account 30,USERLEVEL,-11,User 5,78,18,111,35,206,48,583,5000,16262
Adoption Test - Account 31,USERLEVEL,-11,User 5,11,21,67,75,236,51,353,7549,15197
Adoption Test - Account 32,USERLEVEL,-11,User 5,87,13,191,76,141,18,192,9918,15956
