JBCXM__Account__r.Data_ExternalId__c,Name,JBCXM__Date__c,JBCXM__InstanceId__c,JBCXM__InstanceName__c,Page_Visits__c,Files_Downloaded__c,No_of_Report_Run__c,Page_Views__c,Emails_Sent_Count__c,No_of_Campaigns__c,Active_Users__c,DB_Size__c,Leads__c
Adoption Test - Account 40,INSTANCELEVEL,-16,Sandbox INDIA Instance,Adoption Test - Account 40 - Sandbox INDIA Instance,7,23,119,111,114,23,482,4410,8884
Adoption Test - Account 40,INSTANCELEVEL,-15,Sandbox INDIA Instance,Adoption Test - Account 40 - Sandbox INDIA Instance,53,13,71,149,225,21,46,5746,10033
Adoption Test - Account 40,INSTANCELEVEL,-14,Sandbox INDIA Instance,Adoption Test - Account 40 - Sandbox INDIA Instance,68,14,81,45,183,20,890,6937,14194
Adoption Test - Account 40,INSTANCELEVEL,-13,Production USA Instance,Adoption Test - Account 40 - Production USA Instance,81,48,125,123,139,52,406,5630,10090
Adoption Test - Account 40,INSTANCELEVEL,-12,Production USA Instance,Adoption Test - Account 40 - Production USA Instance,99,41,90,150,133,16,2,7596,10794
Adoption Test - Account 40,INSTANCELEVEL,-11,Production USA Instance,Adoption Test - Account 40 - Production USA Instance,77,40,168,80,165,51,927,2403,13174
Adoption Test - Account 40,INSTANCELEVEL,-10,Production USA Instance,Adoption Test - Account 40 - Production USA Instance,17,13,127,145,236,50,167,8617,7526
Adoption Test - Account 40,INSTANCELEVEL,-9,Production USA Instance,Adoption Test - Account 40 - Production USA Instance,18,10,128,0,132,16,92,7020,5979
Adoption Test - Account 40,INSTANCELEVEL,-8,Production USA Instance,Adoption Test - Account 40 - Production USA Instance,41,34,184,38,150,47,716,323,8359
Adoption Test - Account 40,INSTANCELEVEL,-7,Production USA Instance,Adoption Test - Account 40 - Production USA Instance,7,36,131,61,116,18,24,3253,1589
Adoption Test - Account 40,INSTANCELEVEL,-6,Production USA Instance,Adoption Test - Account 40 - Production USA Instance,86,12,146,11,109,9,601,2100,8597
Adoption Test - Account 40,INSTANCELEVEL,-5,Production USA Instance,Adoption Test - Account 40 - Production USA Instance,84,31,162,17,226,42,856,7732,9847
Adoption Test - Account 40,INSTANCELEVEL,-4,Production USA Instance,Adoption Test - Account 40 - Production USA Instance,32,26,195,114,105,1,334,3645,4050
Adoption Test - Account 40,INSTANCELEVEL,-3,Production USA Instance,Adoption Test - Account 40 - Production USA Instance,47,29,64,32,130,51,197,5810,8739
Adoption Test - Account 40,INSTANCELEVEL,-2,Production USA Instance,Adoption Test - Account 40 - Production USA Instance,46,26,55,128,222,12,446,3038,19897
Adoption Test - Account 40,INSTANCELEVEL,-1,Production USA Instance,Adoption Test - Account 40 - Production USA Instance,54,26,122,94,249,32,352,4838,3498
Adoption Test - Account 40,INSTANCELEVEL,0,Production USA Instance,Adoption Test - Account 40 - Production USA Instance,80,22,57,19,191,21,581,6554,7675
Adoption Test - Account 40,INSTANCELEVEL,-13,Production INDIA Instance,Adoption Test - Account 40 - Production INDIA Instance,9,50,89,83,184,3,411,4677,14948
Adoption Test - Account 40,INSTANCELEVEL,-12,Production INDIA Instance,Adoption Test - Account 40 - Production INDIA Instance,68,38,197,114,234,36,476,5423,3747
Adoption Test - Account 40,INSTANCELEVEL,-11,Production INDIA Instance,Adoption Test - Account 40 - Production INDIA Instance,74,46,173,89,231,35,116,9577,17363
Adoption Test - Account 40,INSTANCELEVEL,-10,Production INDIA Instance,Adoption Test - Account 40 - Production INDIA Instance,24,49,197,72,247,28,537,4324,9855
Adoption Test - Account 40,INSTANCELEVEL,-9,Production INDIA Instance,Adoption Test - Account 40 - Production INDIA Instance,6,25,103,110,199,10,232,1458,18702
Adoption Test - Account 40,INSTANCELEVEL,-8,Production INDIA Instance,Adoption Test - Account 40 - Production INDIA Instance,87,48,181,5,131,21,31,2656,350
Adoption Test - Account 40,INSTANCELEVEL,-7,Production INDIA Instance,Adoption Test - Account 40 - Production INDIA Instance,20,28,89,26,195,41,848,4677,17614
Adoption Test - Account 40,INSTANCELEVEL,-6,Production INDIA Instance,Adoption Test - Account 40 - Production INDIA Instance,89,46,144,44,191,38,585,4481,13987
Adoption Test - Account 40,INSTANCELEVEL,-5,Production INDIA Instance,Adoption Test - Account 40 - Production INDIA Instance,86,46,142,121,101,58,432,7988,18237
Adoption Test - Account 40,INSTANCELEVEL,-4,Production INDIA Instance,Adoption Test - Account 40 - Production INDIA Instance,53,35,74,45,219,7,880,5921,8883
Adoption Test - Account 40,INSTANCELEVEL,-3,Production INDIA Instance,Adoption Test - Account 40 - Production INDIA Instance,48,32,125,68,229,21,70,2862,3209
Adoption Test - Account 40,INSTANCELEVEL,-2,Production INDIA Instance,Adoption Test - Account 40 - Production INDIA Instance,25,22,148,38,245,56,580,9681,16611
Adoption Test - Account 40,INSTANCELEVEL,-1,Production INDIA Instance,Adoption Test - Account 40 - Production INDIA Instance,43,10,170,64,141,35,871,6766,13550
Adoption Test - Account 40,INSTANCELEVEL,0,Production INDIA Instance,Adoption Test - Account 40 - Production INDIA Instance,16,11,163,112,103,30,621,6728,7434
Adoption Test - Account 40,INSTANCELEVEL,-13,Sandbox USA Instance,Adoption Test - Account 40 - Sandbox USA Instance,88,32,171,53,128,2,197,6523,1265
Adoption Test - Account 40,INSTANCELEVEL,-12,Sandbox USA Instance,Adoption Test - Account 40 - Sandbox USA Instance,8,23,139,132,241,49,723,4481,10542
Adoption Test - Account 40,INSTANCELEVEL,-11,Sandbox USA Instance,Adoption Test - Account 40 - Sandbox USA Instance,36,44,99,20,153,36,883,4763,12875
Adoption Test - Account 40,INSTANCELEVEL,-10,Sandbox USA Instance,Adoption Test - Account 40 - Sandbox USA Instance,2,39,122,69,155,11,223,8137,10564
Adoption Test - Account 40,INSTANCELEVEL,-9,Sandbox USA Instance,Adoption Test - Account 40 - Sandbox USA Instance,54,18,56,126,143,22,112,6695,9690
Adoption Test - Account 40,INSTANCELEVEL,-8,Sandbox USA Instance,Adoption Test - Account 40 - Sandbox USA Instance,74,39,200,91,144,10,178,8218,5345
Adoption Test - Account 40,INSTANCELEVEL,-7,Sandbox USA Instance,Adoption Test - Account 40 - Sandbox USA Instance,38,43,196,15,125,3,396,1687,12022
Adoption Test - Account 40,INSTANCELEVEL,-6,Sandbox USA Instance,Adoption Test - Account 40 - Sandbox USA Instance,21,27,79,45,162,4,408,1903,11935
Adoption Test - Account 40,INSTANCELEVEL,-5,Sandbox USA Instance,Adoption Test - Account 40 - Sandbox USA Instance,11,25,89,43,146,39,891,3792,15642
Adoption Test - Account 40,INSTANCELEVEL,-4,Sandbox USA Instance,Adoption Test - Account 40 - Sandbox USA Instance,26,46,82,70,181,32,896,6484,12174
Adoption Test - Account 40,INSTANCELEVEL,-3,Sandbox USA Instance,Adoption Test - Account 40 - Sandbox USA Instance,9,47,61,50,108,36,584,7734,15637
Adoption Test - Account 40,INSTANCELEVEL,-2,Sandbox USA Instance,Adoption Test - Account 40 - Sandbox USA Instance,77,22,58,59,129,35,532,822,18746
Adoption Test - Account 40,INSTANCELEVEL,-1,Sandbox USA Instance,Adoption Test - Account 40 - Sandbox USA Instance,80,23,162,39,136,47,34,3393,9577
Adoption Test - Account 40,INSTANCELEVEL,0,Sandbox USA Instance,Adoption Test - Account 40 - Sandbox USA Instance,46,25,119,69,248,48,482,9453,15657
Adoption Test - Account 40,INSTANCELEVEL,-13,Sandbox INDIA Instance,Adoption Test - Account 40 - Sandbox INDIA Instance,55,20,177,107,161,18,45,5362,6674
Adoption Test - Account 40,INSTANCELEVEL,-12,Sandbox INDIA Instance,Adoption Test - Account 40 - Sandbox INDIA Instance,43,44,195,141,131,21,591,8810,19390
Adoption Test - Account 40,INSTANCELEVEL,-11,Sandbox INDIA Instance,Adoption Test - Account 40 - Sandbox INDIA Instance,17,12,115,68,142,17,499,2056,840
Adoption Test - Account 40,INSTANCELEVEL,-10,Sandbox INDIA Instance,Adoption Test - Account 40 - Sandbox INDIA Instance,26,16,136,81,117,6,842,7419,2803
Adoption Test - Account 40,INSTANCELEVEL,-9,Sandbox INDIA Instance,Adoption Test - Account 40 - Sandbox INDIA Instance,37,13,159,75,163,24,547,5908,2512
Adoption Test - Account 40,INSTANCELEVEL,-8,Sandbox INDIA Instance,Adoption Test - Account 40 - Sandbox INDIA Instance,99,42,158,111,192,33,45,9471,15708
Adoption Test - Account 40,INSTANCELEVEL,-7,Sandbox INDIA Instance,Adoption Test - Account 40 - Sandbox INDIA Instance,49,16,180,27,205,25,655,495,2407
Adoption Test - Account 40,INSTANCELEVEL,-6,Sandbox INDIA Instance,Adoption Test - Account 40 - Sandbox INDIA Instance,15,50,94,62,176,51,708,4092,1670
Adoption Test - Account 40,INSTANCELEVEL,-5,Sandbox INDIA Instance,Adoption Test - Account 40 - Sandbox INDIA Instance,65,30,109,12,132,7,668,6133,3369
Adoption Test - Account 40,INSTANCELEVEL,-4,Sandbox INDIA Instance,Adoption Test - Account 40 - Sandbox INDIA Instance,89,32,87,36,163,35,491,8063,14385
Adoption Test - Account 40,INSTANCELEVEL,-3,Sandbox INDIA Instance,Adoption Test - Account 40 - Sandbox INDIA Instance,10,40,97,65,247,52,998,8757,12146
Adoption Test - Account 40,INSTANCELEVEL,-2,Sandbox INDIA Instance,Adoption Test - Account 40 - Sandbox INDIA Instance,7,23,119,111,114,23,482,4410,8884
Adoption Test - Account 40,INSTANCELEVEL,-1,Sandbox INDIA Instance,Adoption Test - Account 40 - Sandbox INDIA Instance,53,13,71,149,225,21,46,5746,10033
Adoption Test - Account 40,INSTANCELEVEL,0,Sandbox INDIA Instance,Adoption Test - Account 40 - Sandbox INDIA Instance,68,14,81,45,183,20,890,6937,14194
Adoption Test - Account 41,INSTANCELEVEL,-27,Production USA Instance,Adoption Test - Account 41 - Production USA Instance,80,20,178,93,180,44,18,1887,5021
Adoption Test - Account 41,INSTANCELEVEL,-26,Production USA Instance,Adoption Test - Account 41 - Production USA Instance,13,36,70,29,158,32,388,6648,1889
Adoption Test - Account 41,INSTANCELEVEL,-25,Production USA Instance,Adoption Test - Account 41 - Production USA Instance,53,32,131,29,144,21,551,8482,1434
Adoption Test - Account 41,INSTANCELEVEL,-24,Production USA Instance,Adoption Test - Account 41 - Production USA Instance,34,45,82,89,100,14,441,4665,9531
Adoption Test - Account 41,INSTANCELEVEL,-23,Production USA Instance,Adoption Test - Account 41 - Production USA Instance,63,19,55,34,129,46,419,8929,4087
Adoption Test - Account 41,INSTANCELEVEL,-22,Production USA Instance,Adoption Test - Account 41 - Production USA Instance,64,13,134,131,222,42,130,4146,6056
Adoption Test - Account 41,INSTANCELEVEL,-21,Production USA Instance,Adoption Test - Account 41 - Production USA Instance,55,19,138,147,103,21,552,2901,6295
Adoption Test - Account 41,INSTANCELEVEL,-20,Production USA Instance,Adoption Test - Account 41 - Production USA Instance,78,46,177,110,224,46,380,5382,9298
Adoption Test - Account 41,INSTANCELEVEL,-19,Production USA Instance,Adoption Test - Account 41 - Production USA Instance,81,16,107,71,145,32,365,9081,3393
Adoption Test - Account 41,INSTANCELEVEL,-18,Production USA Instance,Adoption Test - Account 41 - Production USA Instance,7,12,109,145,235,32,330,6429,10285
Adoption Test - Account 41,INSTANCELEVEL,-17,Production USA Instance,Adoption Test - Account 41 - Production USA Instance,65,25,142,131,153,54,173,823,18941
Adoption Test - Account 41,INSTANCELEVEL,-16,Production USA Instance,Adoption Test - Account 41 - Production USA Instance,33,15,198,95,236,41,70,1144,3613
Adoption Test - Account 41,INSTANCELEVEL,-15,Production USA Instance,Adoption Test - Account 41 - Production USA Instance,33,14,116,79,104,43,527,1663,18255
Adoption Test - Account 41,INSTANCELEVEL,-14,Production USA Instance,Adoption Test - Account 41 - Production USA Instance,40,16,186,95,184,31,83,7465,16760
Adoption Test - Account 41,INSTANCELEVEL,-27,Production INDIA Instance,Adoption Test - Account 41 - Production INDIA Instance,7,34,200,18,229,39,929,2030,10217
Adoption Test - Account 41,INSTANCELEVEL,-26,Production INDIA Instance,Adoption Test - Account 41 - Production INDIA Instance,14,35,173,72,219,30,63,2152,13646
Adoption Test - Account 41,INSTANCELEVEL,-25,Production INDIA Instance,Adoption Test - Account 41 - Production INDIA Instance,62,16,61,103,218,43,996,9400,6865
Adoption Test - Account 41,INSTANCELEVEL,-24,Production INDIA Instance,Adoption Test - Account 41 - Production INDIA Instance,37,47,136,136,131,42,696,2160,3052
Adoption Test - Account 41,INSTANCELEVEL,-23,Production INDIA Instance,Adoption Test - Account 41 - Production INDIA Instance,66,50,159,117,197,11,823,2321,17141
Adoption Test - Account 41,INSTANCELEVEL,-22,Production INDIA Instance,Adoption Test - Account 41 - Production INDIA Instance,92,47,103,108,153,44,834,6503,8770
Adoption Test - Account 41,INSTANCELEVEL,-21,Production INDIA Instance,Adoption Test - Account 41 - Production INDIA Instance,50,23,103,1,123,53,283,7468,11028
Adoption Test - Account 41,INSTANCELEVEL,-20,Production INDIA Instance,Adoption Test - Account 41 - Production INDIA Instance,12,38,69,130,139,17,110,2884,1161
Adoption Test - Account 41,INSTANCELEVEL,-19,Production INDIA Instance,Adoption Test - Account 41 - Production INDIA Instance,73,42,162,37,113,5,709,6045,4828
Adoption Test - Account 41,INSTANCELEVEL,-18,Production INDIA Instance,Adoption Test - Account 41 - Production INDIA Instance,61,16,75,43,215,16,925,8562,14344
Adoption Test - Account 41,INSTANCELEVEL,-17,Production INDIA Instance,Adoption Test - Account 41 - Production INDIA Instance,53,11,89,84,249,49,879,4732,710
Adoption Test - Account 41,INSTANCELEVEL,-16,Production INDIA Instance,Adoption Test - Account 41 - Production INDIA Instance,89,50,132,137,119,36,542,1394,6871
Adoption Test - Account 41,INSTANCELEVEL,-15,Production INDIA Instance,Adoption Test - Account 41 - Production INDIA Instance,69,48,184,29,158,4,295,9836,6071
Adoption Test - Account 41,INSTANCELEVEL,-14,Production INDIA Instance,Adoption Test - Account 41 - Production INDIA Instance,50,45,169,40,207,49,754,639,15162
Adoption Test - Account 41,INSTANCELEVEL,-27,Sandbox USA Instance,Adoption Test - Account 41 - Sandbox USA Instance,52,27,78,32,101,31,863,657,10010
Adoption Test - Account 41,INSTANCELEVEL,-26,Sandbox USA Instance,Adoption Test - Account 41 - Sandbox USA Instance,61,29,183,0,110,28,690,5260,7300
Adoption Test - Account 41,INSTANCELEVEL,-25,Sandbox USA Instance,Adoption Test - Account 41 - Sandbox USA Instance,75,42,186,128,215,59,131,4878,7052
Adoption Test - Account 41,INSTANCELEVEL,-24,Sandbox USA Instance,Adoption Test - Account 41 - Sandbox USA Instance,90,44,76,19,134,21,311,9607,1082
Adoption Test - Account 41,INSTANCELEVEL,-23,Sandbox USA Instance,Adoption Test - Account 41 - Sandbox USA Instance,65,25,51,85,247,4,515,5843,8747
Adoption Test - Account 41,INSTANCELEVEL,-22,Sandbox USA Instance,Adoption Test - Account 41 - Sandbox USA Instance,66,31,180,9,232,50,751,4012,1436
Adoption Test - Account 41,INSTANCELEVEL,-21,Sandbox USA Instance,Adoption Test - Account 41 - Sandbox USA Instance,35,26,129,93,146,35,548,8878,13887
Adoption Test - Account 41,INSTANCELEVEL,-20,Sandbox USA Instance,Adoption Test - Account 41 - Sandbox USA Instance,15,17,128,143,137,49,429,1885,695
Adoption Test - Account 41,INSTANCELEVEL,-19,Sandbox USA Instance,Adoption Test - Account 41 - Sandbox USA Instance,23,39,139,126,189,27,44,1677,17042
Adoption Test - Account 41,INSTANCELEVEL,-18,Sandbox USA Instance,Adoption Test - Account 41 - Sandbox USA Instance,43,49,193,139,210,49,846,3169,4757
Adoption Test - Account 41,INSTANCELEVEL,-17,Sandbox USA Instance,Adoption Test - Account 41 - Sandbox USA Instance,37,41,186,0,129,55,164,8241,18918
Adoption Test - Account 41,INSTANCELEVEL,-16,Sandbox USA Instance,Adoption Test - Account 41 - Sandbox USA Instance,12,15,123,125,152,59,5,3480,1449
Adoption Test - Account 41,INSTANCELEVEL,-15,Sandbox USA Instance,Adoption Test - Account 41 - Sandbox USA Instance,58,43,67,80,228,4,228,9270,1775
Adoption Test - Account 41,INSTANCELEVEL,-14,Sandbox USA Instance,Adoption Test - Account 41 - Sandbox USA Instance,73,32,124,55,224,32,494,2589,14140
Adoption Test - Account 41,INSTANCELEVEL,-27,Sandbox INDIA Instance,Adoption Test - Account 41 - Sandbox INDIA Instance,88,24,94,28,180,35,484,9938,3762
Adoption Test - Account 41,INSTANCELEVEL,-26,Sandbox INDIA Instance,Adoption Test - Account 41 - Sandbox INDIA Instance,21,36,142,44,120,6,186,9614,252
Adoption Test - Account 41,INSTANCELEVEL,-25,Sandbox INDIA Instance,Adoption Test - Account 41 - Sandbox INDIA Instance,26,42,71,113,203,2,54,2019,18782
Adoption Test - Account 41,INSTANCELEVEL,-24,Sandbox INDIA Instance,Adoption Test - Account 41 - Sandbox INDIA Instance,47,26,114,114,141,48,822,6905,7246
Adoption Test - Account 41,INSTANCELEVEL,-23,Sandbox INDIA Instance,Adoption Test - Account 41 - Sandbox INDIA Instance,35,50,128,112,247,7,81,1709,8163
Adoption Test - Account 41,INSTANCELEVEL,-22,Sandbox INDIA Instance,Adoption Test - Account 41 - Sandbox INDIA Instance,54,31,124,149,166,24,576,507,17498
Adoption Test - Account 41,INSTANCELEVEL,-21,Sandbox INDIA Instance,Adoption Test - Account 41 - Sandbox INDIA Instance,15,33,197,53,193,3,781,7530,11829
Adoption Test - Account 41,INSTANCELEVEL,-20,Sandbox INDIA Instance,Adoption Test - Account 41 - Sandbox INDIA Instance,26,26,63,44,183,10,490,7109,1771
Adoption Test - Account 41,INSTANCELEVEL,-19,Sandbox INDIA Instance,Adoption Test - Account 41 - Sandbox INDIA Instance,78,45,121,19,121,31,526,2582,16863
Adoption Test - Account 41,INSTANCELEVEL,-18,Sandbox INDIA Instance,Adoption Test - Account 41 - Sandbox INDIA Instance,52,21,72,78,120,41,849,6507,3868
Adoption Test - Account 41,INSTANCELEVEL,-17,Sandbox INDIA Instance,Adoption Test - Account 41 - Sandbox INDIA Instance,8,32,146,2,170,33,372,1319,7638
Adoption Test - Account 41,INSTANCELEVEL,-16,Sandbox INDIA Instance,Adoption Test - Account 41 - Sandbox INDIA Instance,52,44,85,108,119,35,66,2084,14233
Adoption Test - Account 41,INSTANCELEVEL,-15,Sandbox INDIA Instance,Adoption Test - Account 41 - Sandbox INDIA Instance,93,48,171,142,244,41,432,3828,8768
Adoption Test - Account 41,INSTANCELEVEL,-14,Sandbox INDIA Instance,Adoption Test - Account 41 - Sandbox INDIA Instance,31,23,135,13,209,10,705,8631,18240
Adoption Test - Account 41,INSTANCELEVEL,-13,Production USA Instance,Adoption Test - Account 41 - Production USA Instance,80,20,178,93,180,44,18,1887,5021
Adoption Test - Account 41,INSTANCELEVEL,-12,Production USA Instance,Adoption Test - Account 41 - Production USA Instance,13,36,70,29,158,32,388,6648,1889
Adoption Test - Account 41,INSTANCELEVEL,-11,Production USA Instance,Adoption Test - Account 41 - Production USA Instance,53,32,131,29,144,21,551,8482,1434
Adoption Test - Account 41,INSTANCELEVEL,-10,Production USA Instance,Adoption Test - Account 41 - Production USA Instance,34,45,82,89,100,14,441,4665,9531
Adoption Test - Account 41,INSTANCELEVEL,-9,Production USA Instance,Adoption Test - Account 41 - Production USA Instance,63,19,55,34,129,46,419,8929,4087
