Account,Name,Number Date,Date,InstanceId,InstanceName,Page_Visits__c,Page_Views__c,No_of_Report_Run__c,Files_Downloaded__c
BABILON LANGUAGE COACHING SC,INSTANCELEVEL,-4,01/09/2012,Production,Production,79253,55120,30,79223
Bachman Information System Inc.,INSTANCELEVEL,-4,01/09/2012,Production,Production,0,0,0,0
BALEROS BANDAS Y TORNILLOS SA DE CV,INSTANCELEVEL,-4,01/09/2012,Production,Production,0,0,0,0
BARRERA MORENO FRANCISCO,INSTANCELEVEL,-4,01/09/2012,Production,Production,1707333,159682,1034372,672961
BEBIDAS CRISTAL S.A. DE C.V.,INSTANCELEVEL,-4,01/09/2012,Production,Production,279334,0,110961,168373
BICIMOTOS S.A.,INSTANCELEVEL,-4,01/09/2012,Production,Production,0,0,0,0
blah1,INSTANCELEVEL,-4,01/09/2012,Production,Production,278226,52736,110960,167266
BOESDORFER & BOESDORFER INC,INSTANCELEVEL,-4,01/09/2012,Production,Production,2036139,154348,1226292,809847
BRINK GRAIN,INSTANCELEVEL,-4,01/09/2012,Production,Production,0,0,0,0
BUSTOS MELCHOR ROBERTA,INSTANCELEVEL,-4,01/09/2012,Production,Production,275911,0,110960,164951
CAMACHO CENTENO MERINO,INSTANCELEVEL,-4,01/09/2012,Production,Production,682926,155962,308647,374279
Cape Australia Onshore Pty Ltd,INSTANCELEVEL,-4,01/09/2012,Production,Production,2183090,157087,1340573,842517
CARLOS ALBERTO GOMEZ HUERTA,INSTANCELEVEL,-4,01/09/2012,Production,Production,60949,55321,29,60920
CARRILLO BELTRAN JUAN MANUEL,INSTANCELEVEL,-4,01/09/2012,Production,Production,0,0,0,0
CASTILLO ORTIZ MARIO ALBERTO,INSTANCELEVEL,-4,01/09/2012,Production,Production,5147,0,5146,1
CENTRAL FLETERA QUERETANA SA DE CV,INSTANCELEVEL,-4,01/09/2012,Production,Production,5252,5,5146,106
CH ROBINSON COMPANY,INSTANCELEVEL,-4,01/09/2012,Production,Production,5147,0,5146,1
CHEP MEXICO S.A. DE C.V.,INSTANCELEVEL,-4,01/09/2012,Production,Production,0,0,0,0
CIL TEXTILES PVT LTD,INSTANCELEVEL,-4,01/09/2012,Production,Production,4445,1,4444,1
CLEAN DEL PACIFICO SA DE CV,INSTANCELEVEL,-4,01/09/2012,Production,Production,5163,49,5146,17
COMARK GRAIN MARKETING,INSTANCELEVEL,-4,01/09/2012,Production,Production,4445,0,4444,1
COMERCIALIZADORA DE EQUIPO INDUSTRI,INSTANCELEVEL,-4,01/09/2012,Production,Production,0,0,0,0
COMERCIALIZADORA RIMATOM SA de CV,INSTANCELEVEL,-4,01/09/2012,Production,Production,5147,0,5146,1
COMERGALV SA DE CV,INSTANCELEVEL,-4,01/09/2012,Production,Production,5204,27,5146,58
COMPANIA FERNANDEZ DE MERIDA S.A.,INSTANCELEVEL,-4,01/09/2012,Production,Production,4441,0,4441,0
CONDUCTORES Y DERIVADOS ROSS SA DE CV,INSTANCELEVEL,-4,01/09/2012,Production,Production,4445,0,4444,1
CONSORCIO EMPRESARIAL ALLEGRO SA DE CV,INSTANCELEVEL,-4,01/09/2012,Production,Production,5147,0,5146,1
CONSTRUCTIO ET STRUCTURA ROMAN SA DE CV,INSTANCELEVEL,-4,01/09/2012,Production,Production,5250,29,5146,104
COORPORATIVO ALME SA DE CV,INSTANCELEVEL,-4,01/09/2012,Production,Production,5147,0,5146,1
CORPORACION MEXICANA DE POLIMEROS SA DE CV,INSTANCELEVEL,-4,01/09/2012,Production,Production,0,0,0,0
CORTES GARCIA ALEJANDRO CESAR,INSTANCELEVEL,-4,01/09/2012,Production,Production,4443,0,4442,1
CRAFT INSTRUMENTOS CIENTIFICOS,INSTANCELEVEL,-4,01/09/2012,Production,Production,5147,0,5146,1
CRIBAS Y ARRENDAMIENTOS SA DE CV,INSTANCELEVEL,-4,01/09/2012,Production,Production,4445,0,4444,1
D NOVO SA DE CV,INSTANCELEVEL,-4,01/09/2012,Production,Production,0,0,0,0
Dai-Ichi Kangyo Bank,INSTANCELEVEL,-4,01/09/2012,Production,Production,5147,0,5146,1
Darta NV,INSTANCELEVEL,-4,01/09/2012,Production,Production,5194,53,5146,48
DE LAS FUENTES MARTINEZ JESUS ALBER,INSTANCELEVEL,-4,01/09/2012,Production,Production,4441,0,4441,0
DELGADO CAMPBELL SANTIAGO ALBERTO,INSTANCELEVEL,-4,01/09/2012,Production,Production,4445,0,4444,1
DEX DEL NOROESTE SA DE CV,INSTANCELEVEL,-4,01/09/2012,Production,Production,5147,0,5146,1
DIKEN HERMOSILLO SA DE CV,INSTANCELEVEL,-4,01/09/2012,Production,Production,5240,23,5146,94
DISTRIBUCION DE MADERA SA DE CV,INSTANCELEVEL,-4,01/09/2012,Production,Production,4445,0,4444,1
DISTRIBUIDORA DE SUMINISTROS GENERA,INSTANCELEVEL,-4,01/09/2012,Production,Production,0,0,0,0
DISTRIBUIDORA SAJOR SA DE CV,INSTANCELEVEL,-4,01/09/2012,Production,Production,4442,0,4442,0
DONGGUAN JINLIYI INDUSTRIAL CO LTD,INSTANCELEVEL,-4,01/09/2012,Production,Production,5147,0,5146,1
DOW QUIMICA MEXICANA SA DE CV,INSTANCELEVEL,-4,01/09/2012,Production,Production,4445,0,4444,1
DURAN LIZARRAGA ROMEL ALBERTO,INSTANCELEVEL,-4,01/09/2012,Production,Production,0,0,0,0
East Bay Brass Foundry,INSTANCELEVEL,-4,01/09/2012,Production,Production,5147,0,5146,1
Eastman Kodak Company Health Sciences Division,INSTANCELEVEL,-4,01/09/2012,Production,Production,5182,22,5146,36
ECOCAMIONES DEL NOROESTE SA DE CV,INSTANCELEVEL,-4,01/09/2012,Production,Production,0,0,0,0
EDMUNDO CEBALLOS SALDANA,INSTANCELEVEL,-4,01/09/2012,Production,Production,4445,0,4444,1
ELANTAS PDG INC,INSTANCELEVEL,-4,01/09/2012,Production,Production,5147,0,5146,1
ELIAS ABELARDO AMARO VILLAMIL,INSTANCELEVEL,-4,01/09/2012,Production,Production,5231,44,5146,85
EMPACADORA Y PROCESADORA DE MONTERR,INSTANCELEVEL,-4,01/09/2012,Production,Production,4445,0,4444,1
ENLACES NACIONALES DE AGRONEGOCIOS,INSTANCELEVEL,-4,01/09/2012,Production,Production,0,0,0,0
ERNESTO GALVAN GARCIA,INSTANCELEVEL,-4,01/09/2012,Production,Production,4442,0,4442,0
ESPINOSA FLORES LILIANA,INSTANCELEVEL,-4,01/09/2012,Production,Production,5147,0,5146,1
EURO CARE S DE RL DE CV,INSTANCELEVEL,-4,01/09/2012,Production,Production,4445,0,4444,1
EXELCO SUPPLY MANAGEMENT SA DE CV,INSTANCELEVEL,-4,01/09/2012,Production,Production,0,0,0,0
FABRICA DE POLIETILENO LA CIMA SA DE CV,INSTANCELEVEL,-4,01/09/2012,Production,Production,5147,0,5146,1
FARMERS COOP OF RAVENNA,INSTANCELEVEL,-4,01/09/2012,Production,Production,5174,43,5146,28
FERMAN SILVA ESTEBAN,INSTANCELEVEL,-4,01/09/2012,Production,Production,0,0,0,0
FIANZAS ATLAS SA,INSTANCELEVEL,-4,01/09/2012,Production,Production,4445,0,4444,1
FITCH MEXICO SA DE CV,INSTANCELEVEL,-4,01/09/2012,Production,Production,5147,0,5146,1
FLORES SALAZAR ROSA ISABEL,INSTANCELEVEL,-4,01/09/2012,Production,Production,5213,13,5146,67
FPL Group Ltd,INSTANCELEVEL,-4,01/09/2012,Production,Production,4445,0,4444,1
FRIGORIFICA CONTRERAS SA DE CV,INSTANCELEVEL,-4,01/09/2012,Production,Production,4442,0,4442,0
FURISON ELECTRIC COMPONENT CON LTD,INSTANCELEVEL,-4,01/09/2012,Production,Production,179920,4941,176394,3526
G-L Veneer Co Inc.,INSTANCELEVEL,-4,01/09/2012,Production,Production,353086,17700,260432,92654
GALASS BODAS SA DE CV,INSTANCELEVEL,-4,01/09/2012,Production,Production,233187,34516,205392,27795
GARCIA PEREZ AMELIA,INSTANCELEVEL,-4,01/09/2012,Production,Production,262092,21877,203904,58188
GATEWAY FS,INSTANCELEVEL,-4,01/09/2012,Production,Production,176863,5519,175071,1792
GenePoint,INSTANCELEVEL,-4,01/09/2012,Production,Production,348513,30063,259407,89106
GERMAN VEGA JULIAN ISIDORO,INSTANCELEVEL,-4,01/09/2012,Production,Production,205130,37024,186155,18975
GMC Hardwoods Inc,INSTANCELEVEL,-4,01/09/2012,Production,Production,253934,36123,201803,52131
GOMEZ MUNOZ ERIKA,INSTANCELEVEL,-4,01/09/2012,Production,Production,126325,3,126324,1
GONZALEZ GONZALEZ JULIO ENRIQUE,INSTANCELEVEL,-4,01/09/2012,Production,Production,331974,33143,248450,83524
GRANJA RAB SA DE CV,INSTANCELEVEL,-4,01/09/2012,Production,Production,194651,18012,184677,9974
GRUPO BAJO CERO SA DE CV,INSTANCELEVEL,-4,01/09/2012,Production,Production,236551,31993,192394,44157
GRUPO INDUSTRIAL MAQUINAS DE LIMPIE,INSTANCELEVEL,-4,01/09/2012,Production,Production,43743,0,43743,0
GRUPO PRECISION CONTROL SA DE CV,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,294027,35511,218881,75146
AAM Freudenberg NOK General Partnership,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,182854,4217,177641,5213
Abbett Electric Corp,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,218314,30192,182427,35887
ABOYTES AGUILAR GABRIEL,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,43743,0,43743,0
ACONDICIONAMIENTOS Y SERVICIOS SA DE CV,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,276214,33519,209972,66242
AGENCE PRESSE,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,252984,20581,87538,165446
AGROPECUARIA  A.D.L.T. S.A. DE C.V.,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,187464,3568,93983,93481
Akzenta Vertriebs GmbH,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,473880,20080,85214,388666
Alcatel-Lucent Nederland BV,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,144186,22685,77518,66668
ALIMENTOS CALIDAD OPTIMA SA DE CV,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,293498,22733,83050,210448
Alltech Automotive LLC,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,258415,21694,89145,169270
Alpha Stamping Company,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,354578,20355,83909,270669
AMECAR AC,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,165387,21044,79259,86128
ANGLO CORP S.A. DE C.V.,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,524762,23212,85945,438817
AP DE MEXICO SA DE CV,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,238584,8048,91618,146966
ARGO ALMACENADORA SA DE CV,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,221882,19007,81050,140832
ARTICULOS SELECTOS Y JUEGOS SA DE CV,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,409661,20417,84514,325147
ASOC. LOC. CENTRAL ABAST. VER.,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,250319,21468,86757,163562
ASOCIACION NACIONAL PRO SUPERACION,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,201560,8719,93936,107624
AUTELIN SA DE CV,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,461029,23152,85123,375906
AUTOTEC DESARROLLO Y SUMINISTROS SA DE CV,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,140951,21761,77336,63615
BABILON LANGUAGE COACHING SC,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,280014,27727,82638,197376
Bachman Information System Inc.,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,295045,23594,88886,206159
BALEROS BANDAS Y TORNILLOS SA DE CV,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,341079,21104,83685,257394
BARRERA MORENO FRANCISCO,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,155402,21859,78677,76725
BEBIDAS CRISTAL S.A. DE C.V.,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,512291,20757,85828,426463
BICIMOTOS S.A.,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,251555,10531,91281,160274
blah1,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,208519,21386,80428,128091
BOESDORFER & BOESDORFER INC,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,396403,24199,84406,311997
BRINK GRAIN,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,278062,20355,86308,191754
BUSTOS MELCHOR ROBERTA,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,229403,12085,92990,136413
CAMACHO CENTENO MERINO,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,448244,19867,85005,363239
Cape Australia Onshore Pty Ltd,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,137837,21036,77158,60679
CARLOS ALBERTO GOMEZ HUERTA,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,263723,23348,81739,181984
CARRILLO BELTRAN JUAN MANUEL,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,280871,20262,88316,192555
CASTILLO ORTIZ MARIO ALBERTO,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,327625,25094,83448,244177
CENTRAL FLETERA QUERETANA SA DE CV,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,151438,21752,78381,73057
CH ROBINSON COMPANY,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,500143,19425,85699,414444
CHEP MEXICO S.A. DE C.V.,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,257102,16624,91100,166002
CIL TEXTILES PVT LTD,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,194618,21023,80229,114389
CLEAN DEL PACIFICO SA DE CV,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,381394,21632,84204,297190
COMARK GRAIN MARKETING,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,265041,20494,86163,178878
COMERCIALIZADORA DE EQUIPO INDUSTRI,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,226253,13759,92669,133584
COMERCIALIZADORA RIMATOM SA de CV,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,435386,17217,84834,350552
COMERGALV SA DE CV,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,134343,8150,76955,57388
COMPANIA FERNANDEZ DE MERIDA S.A.,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,247268,19139,81602,165666
CONDUCTORES Y DERIVADOS ROSS SA DE CV,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,266940,21502,87900,179040
CONSORCIO EMPRESARIAL ALLEGRO SA DE CV,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,312941,39447,83248,229693
CONSTRUCTIO ET STRUCTURA ROMAN SA DE CV,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,148099,21695,78176,69923
COORPORATIVO ALME SA DE CV,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,487127,20265,85611,401516
CORPORACION MEXICANA DE POLIMEROS SA DE CV,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,260717,22805,89362,171355
CORTES GARCIA ALEJANDRO CESAR,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,180080,22604,79647,100433
CRAFT INSTRUMENTOS CIENTIFICOS,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,367679,19262,84089,283590
CRIBAS Y ARRENDAMIENTOS SA DE CV,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,536959,22890,86048,450911
D NOVO SA DE CV,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,230076,9846,92227,137849
Dai-Ichi Kangyo Bank,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,423063,22161,84682,338381
Darta NV,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,234504,20633,81217,153287
DE LAS FUENTES MARTINEZ JESUS ALBER,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,78585,3317,69755,8830
DELGADO CAMPBELL SANTIAGO ALBERTO,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,105782,2729,69684,36098
DEX DEL NOROESTE SA DE CV,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,32882,5814,21321,11561
DIKEN HERMOSILLO SA DE CV,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,87634,4957,61837,25797
DISTRIBUCION DE MADERA SA DE CV,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,99345,5005,69532,29813
DISTRIBUIDORA DE SUMINISTROS GENERA,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,43080,5727,26162,16918
DISTRIBUIDORA SAJOR SA DE CV,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,108083,2174,69721,38362
DONGGUAN JINLIYI INDUSTRIAL CO LTD,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,58664,4829,37725,20939
DOW QUIMICA MEXICANA SA DE CV,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,102365,3264,69607,32758
DURAN LIZARRAGA ROMEL ALBERTO,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,78691,3739,69752,8939
East Bay Brass Foundry,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,105165,3274,69672,35493
Eastman Kodak Company Health Sciences Division,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,31787,5854,21180,10607
ECOCAMIONES DEL NOROESTE SA DE CV,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,82990,5254,58161,24829
EDMUNDO CEBALLOS SALDANA,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,94874,4373,65928,28946
ELANTAS PDG INC,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,41613,5254,26116,15497
ELIAS ABELARDO AMARO VILLAMIL,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,107546,2276,69711,37835
EMPACADORA Y PROCESADORA DE MONTERR,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,56879,4770,36891,19988
ENLACES NACIONALES DE AGRONEGOCIOS,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,101666,3822,69584,32082
ERNESTO GALVAN GARCIA,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,79054,3642,69746,9308
ESPINOSA FLORES LILIANA,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,104459,3074,69662,34797
EURO CARE S DE RL DE CV,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,30855,5643,21140,9715
EXELCO SUPPLY MANAGEMENT SA DE CV,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,61680,5800,37892,23788
FABRICA DE POLIETILENO LA CIMA SA DE CV,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,93987,4479,65899,28088
FARMERS COOP OF RAVENNA,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,37704,5985,23274,14430
FERMAN SILVA ESTEBAN,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,107045,2798,69702,37343
FIANZAS ATLAS SA,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,51455,5437,32409,19046
FITCH MEXICO SA DE CV,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,100883,3488,69562,31321
FLORES SALAZAR ROSA ISABEL,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,78665,3182,69736,8929
FPL Group Ltd,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,103809,3229,69652,34157
FRIGORIFICA CONTRERAS SA DE CV,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,29958,5511,21107,8851
FURISON ELECTRIC COMPONENT CON LTD,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,60573,5665,37852,22721
G-L Veneer Co Inc.,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,89001,5698,61891,27110
GALASS BODAS SA DE CV,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,34547,6668,21384,13163
GARCIA PEREZ AMELIA,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,106454,2952,69694,36760
GATEWAY FS,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,44485,6303,26371,18114
GenePoint,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,100080,3288,69548,30532
GERMAN VEGA JULIAN ISIDORO,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,108623,2359,69726,38897
GMC Hardwoods Inc,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,103097,3435,69631,33466
GOMEZ MUNOZ ERIKA,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,59585,4354,37797,21788
GONZALEZ GONZALEZ JULIO ENRIQUE,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,1793356,11252,237924,1555432
GRANJA RAB SA DE CV,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,1896881,11956,264148,1632733
GRUPO BAJO CERO SA DE CV,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,1746680,8693,228899,1517781
GRUPO INDUSTRIAL MAQUINAS DE LIMPIE,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,1623890,11817,209543,1414347
GRUPO PRECISION CONTROL SA DE CV,INSTANCELEVEL,-4,01/09/2012,Sandbox,Sandbox,1688602,11042,212172,1476430
AAM Freudenberg NOK General Partnership,INSTANCELEVEL,-3,01/10/2012,Production,Production,1835481,13577,258787,1576694
Abbett Electric Corp,INSTANCELEVEL,-3,01/10/2012,Production,Production,1703864,7136,213633,1490231
ABOYTES AGUILAR GABRIEL,INSTANCELEVEL,-3,01/10/2012,Production,Production,1647358,10343,210179,1437179
ACONDICIONAMIENTOS Y SERVICIOS SA DE CV,INSTANCELEVEL,-3,01/10/2012,Production,Production,1764438,9305,230535,1533903
AGENCE PRESSE,INSTANCELEVEL,-3,01/10/2012,Production,Production,1862410,8982,260985,1601425
AGROPECUARIA  A.D.L.T. S.A. DE C.V.,INSTANCELEVEL,-3,01/10/2012,Production,Production,1666839,9134,210641,1456198
Akzenta Vertriebs GmbH,INSTANCELEVEL,-3,01/10/2012,Production,Production,1721306,6926,219576,1501730
Alcatel-Lucent Nederland BV,INSTANCELEVEL,-3,01/10/2012,Production,Production,1787806,10673,236864,1550942
ALIMENTOS CALIDAD OPTIMA SA DE CV,INSTANCELEVEL,-3,01/10/2012,Production,Production,1890891,15722,263867,1627024
Alltech Automotive LLC,INSTANCELEVEL,-3,01/10/2012,Production,Production,1742773,7107,228682,1514091
Alpha Stamping Company,INSTANCELEVEL,-3,01/10/2012,Production,Production,1618219,11936,209360,1408859
AMECAR AC,INSTANCELEVEL,-3,01/10/2012,Production,Production,1684018,7957,211739,1472279
ANGLO CORP S.A. DE C.V.,INSTANCELEVEL,-3,01/10/2012,Production,Production,1829249,12959,258355,1570894
AP DE MEXICO SA DE CV,INSTANCELEVEL,-3,01/10/2012,Production,Production,1700910,6631,213407,1487503
ARGO ALMACENADORA SA DE CV,INSTANCELEVEL,-3,01/10/2012,Production,Production,1642373,15008,210042,1432331
ARTICULOS SELECTOS Y JUEGOS SA DE CV,INSTANCELEVEL,-3,01/10/2012,Production,Production,1760170,9797,230192,1529978
ASOC. LOC. CENTRAL ABAST. VER.,INSTANCELEVEL,-3,01/10/2012,Production,Production,1858063,17382,260763,1597300
ASOCIACION NACIONAL PRO SUPERACION,INSTANCELEVEL,-3,01/10/2012,Production,Production,1662825,10865,210544,1452281
AUTELIN SA DE CV,INSTANCELEVEL,-3,01/10/2012,Production,Production,1717848,7291,218996,1498852
AUTOTEC DESARROLLO Y SUMINISTROS SA DE CV,INSTANCELEVEL,-3,01/10/2012,Production,Production,1783076,10358,236575,1546501
BABILON LANGUAGE COACHING SC,INSTANCELEVEL,-3,01/10/2012,Production,Production,1883318,14270,263517,1619801
Bachman Information System Inc.,INSTANCELEVEL,-3,01/10/2012,Production,Production,1738214,7820,227194,1511020
BALEROS BANDAS Y TORNILLOS SA DE CV,INSTANCELEVEL,-3,01/10/2012,Production,Production,1566721,14223,163456,1403265
BARRERA MORENO FRANCISCO,INSTANCELEVEL,-3,01/10/2012,Production,Production,1680232,8990,211618,1468614
BEBIDAS CRISTAL S.A. DE C.V.,INSTANCELEVEL,-3,01/10/2012,Production,Production,1822983,11911,257579,1565404
BICIMOTOS S.A.,INSTANCELEVEL,-3,01/10/2012,Production,Production,1697816,9779,213272,1484544
blah1,INSTANCELEVEL,-3,01/10/2012,Production,Production,1634805,11951,209851,1424954
BOESDORFER & BOESDORFER INC,INSTANCELEVEL,-3,01/10/2012,Production,Production,1755796,10382,229800,1525996
BRINK GRAIN,INSTANCELEVEL,-3,01/10/2012,Production,Production,1848796,16383,259399,1589397
BUSTOS MELCHOR ROBERTA,INSTANCELEVEL,-3,01/10/2012,Production,Production,1657834,11083,210438,1447396
CAMACHO CENTENO MERINO,INSTANCELEVEL,-3,01/10/2012,Production,Production,1714321,7182,218513,1495808
Cape Australia Onshore Pty Ltd,INSTANCELEVEL,-3,01/10/2012,Production,Production,1774031,10054,231747,1542284
CARLOS ALBERTO GOMEZ HUERTA,INSTANCELEVEL,-3,01/10/2012,Production,Production,1876084,12445,263011,1613073
CARRILLO BELTRAN JUAN MANUEL,INSTANCELEVEL,-3,01/10/2012,Production,Production,1727625,6320,219893,1507732
CASTILLO ORTIZ MARIO ALBERTO,INSTANCELEVEL,-3,01/10/2012,Production,Production,1559807,11961,163299,1396508
CENTRAL FLETERA QUERETANA SA DE CV,INSTANCELEVEL,-3,01/10/2012,Production,Production,1676201,8650,211463,1464738
CH ROBINSON COMPANY,INSTANCELEVEL,-3,01/10/2012,Production,Production,1798896,12352,238463,1560433
CHEP MEXICO S.A. DE C.V.,INSTANCELEVEL,-3,01/10/2012,Production,Production,1692723,9457,212300,1480423
CIL TEXTILES PVT LTD,INSTANCELEVEL,-3,01/10/2012,Production,Production,1629361,11673,209699,1419662
CLEAN DEL PACIFICO SA DE CV,INSTANCELEVEL,-3,01/10/2012,Production,Production,1751436,10270,229377,1522059
COMARK GRAIN MARKETING,INSTANCELEVEL,-3,01/10/2012,Production,Production,1841275,12309,259111,1582164
COMERCIALIZADORA DE EQUIPO INDUSTRI,INSTANCELEVEL,-3,01/10/2012,Production,Production,1652600,11204,210309,1442291
COMERCIALIZADORA RIMATOM SA de CV,INSTANCELEVEL,-3,01/10/2012,Production,Production,1710382,6156,217469,1492913
COMERGALV SA DE CV,INSTANCELEVEL,-3,01/10/2012,Production,Production,1769333,9936,231115,1538218
COMPANIA FERNANDEZ DE MERIDA S.A.,INSTANCELEVEL,-3,01/10/2012,Production,Production,1870319,14019,262721,1607598
CONDUCTORES Y DERIVADOS ROSS SA DE CV,INSTANCELEVEL,-3,01/10/2012,Production,Production,1724835,7311,219791,1505044
CONSORCIO EMPRESARIAL ALLEGRO SA DE CV,INSTANCELEVEL,-3,01/10/2012,Production,Production,1671613,10330,210748,1460865
CONSTRUCTIO ET STRUCTURA ROMAN SA DE CV,INSTANCELEVEL,-3,01/10/2012,Production,Production,0,0,0,0
