Account,Name,Date,Page_Visits__c,Page_Views__c,No_of_Report_Run__c,Files_Downloaded__c,Emails_Sent_Count__c,No_of_Campaigns__c,Active_Users__c,DB_Size__c,Leads__c
CARNES KM SA DE CV,ACCOUNTLEVEL,-42,13461,14207,9179,5602,397,873,145,1119,1760
COMERCIALIZADORA UNICOR SA DE CV,ACCOUNTLEVEL,-42,2932,1287,558,6899,335,869,442,1154,2474
COMNET SA DE CV,ACCOUNTLEVEL,-42,8708,14765,6427,4327,599,648,433,1783,1658
DISTRIB Y COMERC KOWALSKY SA DE CV,ACCOUNTLEVEL,-42,12250,4306,8423,7160,466,668,112,1460,2274
FRUITCORP SA DE CV,ACCOUNTLEVEL,-42,3262,12000,1084,7804,445,1060,406,1413,1767
ORIGINALES THELVA SA DE CV,ACCOUNTLEVEL,-42,12974,7165,10192,5262,367,722,4,1722,1877
SISTEMAS MECANICOS E HIDRAULICOS SA DE CV,ACCOUNTLEVEL,-42,13334,10925,4816,14764,380,947,84,1450,2169
COMERCIALIZADORA RIMATOM SA de CV,ACCOUNTLEVEL,-42,5107,2160,921,7920,575,762,79,1033,2040
K & S Contractors Supply Co,ACCOUNTLEVEL,-42,2751,13095,3833,10145,689,850,355,1726,1778
Tioga Hardwoods Inc,ACCOUNTLEVEL,-42,12358,12125,3143,14241,302,928,449,1786,2222
GHCL Limited,ACCOUNTLEVEL,-42,13818,12350,10794,8966,654,1060,233,1515,2052
Motion Industries Inc.,ACCOUNTLEVEL,-42,3973,5633,40,6552,472,845,53,1318,2373
SUKETU ORGANICS PRIVATE LIMITED,ACCOUNTLEVEL,-42,10865,14453,2586,12708,689,794,77,1465,2248
Quantum Foods,ACCOUNTLEVEL,-42,315,12909,12314,986,706,852,301,1416,2330
Family Magazine,ACCOUNTLEVEL,-42,4115,8043,12111,3360,331,1037,402,1198,2379
PROGRESSIVE AG PARTNERS,ACCOUNTLEVEL,-42,3087,3850,14213,14477,353,708,477,1033,1513
Innovative Laser Inc,ACCOUNTLEVEL,-42,14478,11155,7681,1548,627,878,104,1399,1672
Addis Housewares Ltd,ACCOUNTLEVEL,-42,3862,9153,2960,3622,427,1030,347,1584,2166
SIGMADIS BRIGNAIS,ACCOUNTLEVEL,-42,7381,3842,3802,8198,386,883,461,1989,2430
APLNG,ACCOUNTLEVEL,-42,6924,585,13557,1317,355,687,212,1659,2238
Quince Hungary Kft,ACCOUNTLEVEL,-42,3580,517,10603,1231,620,747,95,1929,2195
Jandel Scientific Inc.,ACCOUNTLEVEL,-42,4350,1469,8717,318,781,748,73,1133,2202
Viking Tool & Steel,ACCOUNTLEVEL,-42,13698,3266,13420,1359,507,961,121,1725,1659
HIELO Y REFRIGERACION DE CABORCA SA DE CV,ACCOUNTLEVEL,-42,5466,13909,10885,12080,755,919,455,1034,2232
MAPE USA,ACCOUNTLEVEL,-42,3665,12861,13258,7152,433,779,45,1744,2098
CONSORCIO DE ALIM DEL CARIBE SA DE CV,ACCOUNTLEVEL,-42,7675,741,7649,9559,787,778,27,1312,1859
PRODUCCIONES AGRICOLA DE TABASCO SA CV,ACCOUNTLEVEL,-42,1094,5318,9838,14688,715,773,317,1628,1748
RICARDO ALEJANDRO DE LEON PEDROZA,ACCOUNTLEVEL,-42,11344,736,8074,11436,660,982,195,1162,1537
M&M SERVICE CO,ACCOUNTLEVEL,-42,3092,7674,3202,13637,375,645,11,1930,1647
CARROLLTON FARMERS ELEVATOR CO,ACCOUNTLEVEL,-42,5800,3114,3634,9816,534,676,457,1772,2409
L and P Financial Services Co,ACCOUNTLEVEL,-42,2654,10207,9826,12617,647,989,467,1207,1911
Ingenieria y Maquinaria de Guadalupe SA de CV,ACCOUNTLEVEL,-42,8819,27,5081,8276,594,1066,459,1606,2326
CATMADER SL,ACCOUNTLEVEL,-42,8952,4776,4026,9700,444,1067,332,1754,2118
Tekno Inc,ACCOUNTLEVEL,-42,14098,3749,8593,12346,617,920,121,1679,1684
LUIS MANUEL REYES VAZQUEZ,ACCOUNTLEVEL,-42,5935,12441,6912,9010,624,729,83,1464,1905
COMPUESPECIALISTAS DE SONORA SA DE CV,ACCOUNTLEVEL,-42,2068,3400,539,1775,574,749,300,1303,1911
CRIBAS Y ARRENDAMIENTOS SA DE CV,ACCOUNTLEVEL,-42,666,7228,6685,12344,596,727,181,1441,1762
PRODUCTOS CRIBADOS DEL NOROESTE SA DE CV,ACCOUNTLEVEL,-42,500,11862,5487,2714,345,839,75,1036,2397
COMERGALV SA DE CV,ACCOUNTLEVEL,-42,4234,13332,2048,978,315,961,249,1749,2436
FABRICA DE HIGIENICOS Y TUBOS DECARTON SA DE CV,ACCOUNTLEVEL,-42,536,5594,14268,4441,621,778,442,1458,2226
ORGANIZACION EMPRESARIAL POSTES Y CONSTRUCCIONES S,ACCOUNTLEVEL,-42,13288,14425,7809,9638,651,912,167,1382,1822
Pintura Estampado y Montaje Sapi de CV,ACCOUNTLEVEL,-42,3361,2830,2789,14942,607,986,339,1833,1868
PROD Y DIS VER FRESCAS GUIJOSA SC RL CV,ACCOUNTLEVEL,-42,8473,5023,10616,13986,734,1057,0,1108,1537
TERENTRO SA DE CV,ACCOUNTLEVEL,-42,4110,14258,2003,766,674,655,363,1907,1842
FUNTASTIC LIMITED,ACCOUNTLEVEL,-42,13312,5602,1148,4566,340,740,467,1517,2329
DeeTag USA,ACCOUNTLEVEL,-42,7532,1762,4727,4039,537,1085,445,1212,2065
Lakeland Village,ACCOUNTLEVEL,-42,5794,9419,10170,5453,739,851,195,1473,2182
CHAOAN SWEET BEST FOOD CO LTD,ACCOUNTLEVEL,-42,5922,7920,8874,5409,601,656,475,1794,1780
Cadbury Beverages Div Cadbury,ACCOUNTLEVEL,-42,828,5744,12462,10935,709,887,78,1883,2424
Do not Use1,ACCOUNTLEVEL,-42,9195,134,3296,4097,633,754,488,1431,1687
Oil Chem Research Corp,ACCOUNTLEVEL,-42,13338,5950,6032,7513,641,1058,272,1295,1803
LICK ELEVATOR,ACCOUNTLEVEL,-42,7779,2649,10154,4014,761,753,310,1663,2288
Quanex Screens LLC,ACCOUNTLEVEL,-42,14686,4553,12494,3249,432,894,259,1445,1674
A and T unlimit Limited,ACCOUNTLEVEL,-43,1208,3896,11564,11537,697,864,174,1164,2100
Sienna Gold Ltd,ACCOUNTLEVEL,-43,8916,3628,6365,2377,781,658,395,1915,2072
COLD EXPRESS SA DE CV,ACCOUNTLEVEL,-43,12873,14189,9,10883,784,842,133,1280,2414
Murex N.A. Ltd,ACCOUNTLEVEL,-43,2079,5429,6592,4096,696,1078,314,1279,2107
Via Systems,ACCOUNTLEVEL,-43,8403,7105,2814,8623,716,853,160,1626,1690
DAKTEL COMUNICACIONES SA DE CV,ACCOUNTLEVEL,-43,2473,4159,12287,3355,453,1057,81,1415,1882
DLI REFACCIONES Y SERVICIOS INTEGTRALES S DE RL DE,ACCOUNTLEVEL,-43,12299,11994,7442,3934,300,868,393,1243,2234
OBED GERARDO ARELLANO GUTIERREZ,ACCOUNTLEVEL,-43,1393,6848,1181,10100,518,913,234,1730,2332
REFRIGERACION COMER AGROPECU,ACCOUNTLEVEL,-43,11647,10309,673,13160,325,972,261,1215,2497
Anunay Fab Ltd,ACCOUNTLEVEL,-43,14437,13873,4515,8261,368,975,401,1976,2340
SUPER URECOAT INDUSTRIES,ACCOUNTLEVEL,-43,13993,8612,3597,3161,398,753,277,1163,1984
Jadow B & Sons Inc,ACCOUNTLEVEL,-43,8074,13485,3169,12944,742,929,251,1540,2304
Republic of Nauru Phosphate (RONPHOS) Corporation,ACCOUNTLEVEL,-43,1184,6884,465,4523,454,957,443,1904,2059
CARHLUC CARROCERIAS Y REMOLQUES SA DE CV,ACCOUNTLEVEL,-43,6473,11182,7719,9537,775,792,121,1687,1713
Alltech Automotive LLC,ACCOUNTLEVEL,-43,13638,9522,1961,11100,346,675,137,1117,1742
DALE VALOR A MEXICO SC,ACCOUNTLEVEL,-43,7464,10808,2184,1544,534,789,55,1859,2134
SPIN MASTER MEXICO SA DE CV,ACCOUNTLEVEL,-43,9803,5159,13490,11155,736,863,92,1208,2048
ATTEBURY GRAIN,ACCOUNTLEVEL,-43,11478,5305,14647,13827,485,958,461,1739,1719
Vicor,ACCOUNTLEVEL,-43,3370,8581,504,13125,346,641,180,1767,1687
Baja Inc,ACCOUNTLEVEL,-43,8869,942,14035,10601,489,784,266,1028,2103
National Assn of Printing Ink,ACCOUNTLEVEL,-43,9951,5416,3517,11882,382,754,182,1071,2437
MA PATRICIA ROSALES HERNANDEZ,ACCOUNTLEVEL,-43,5670,12087,9505,4385,353,968,169,1116,2463
EVERTIS DE MEXICO SA DE CV,ACCOUNTLEVEL,-43,14265,5338,1749,9880,481,773,206,1485,2312
GENERAL DE CERAMICA S A DE C V,ACCOUNTLEVEL,-43,4514,14678,14578,8329,571,737,401,1609,1894
GRUPO VACTREK SA DE CV,ACCOUNTLEVEL,-43,7184,6446,10047,3627,710,1004,285,1157,2402
JUAN ANGEL FLORES AGUIRRE,ACCOUNTLEVEL,-43,10625,13213,8278,3821,655,913,442,1092,1679
Triumph Tool NC Inc,ACCOUNTLEVEL,-43,14613,11148,12089,10164,412,858,4,1984,2213
Darta NV,ACCOUNTLEVEL,-43,3918,2634,4474,3774,633,831,194,1066,1671
COTY UK LTD,ACCOUNTLEVEL,-43,12677,12703,3386,14423,647,905,382,1296,2141
Deal Partners Limited,ACCOUNTLEVEL,-43,13258,12008,14333,8922,383,1061,40,1179,1864
IRISA ADHESIVES CORPORATION SA DE CV,ACCOUNTLEVEL,-43,12409,1765,331,9538,499,764,210,1614,2025
BOESDORFER & BOESDORFER INC,ACCOUNTLEVEL,-43,14849,13105,9677,5389,368,680,315,1036,1759
GKN Sinter Metals,ACCOUNTLEVEL,-43,5801,7437,12570,11818,601,897,308,1086,1883
AGENCE PRESSE,ACCOUNTLEVEL,-43,23,5848,3467,10208,484,1021,400,1063,1720
Vesco Foods Pty Ltd,ACCOUNTLEVEL,-43,9770,7491,9372,4892,799,784,179,1668,1857
AUREA SOFTWARE INC,ACCOUNTLEVEL,-43,8426,1257,8920,3415,351,1070,461,1775,2480
Ocean Sports Wear,ACCOUNTLEVEL,-43,10668,4034,4525,4263,313,1013,417,1313,1569
NOVA INSTRUMENTS SERVICE SA DE CV,ACCOUNTLEVEL,-43,3784,7379,6637,3289,670,1050,364,1734,2470
RAUL MORALES RAMIREZ,ACCOUNTLEVEL,-43,9028,12106,4928,14189,641,1007,234,1115,2103
STANLEY BOSTITCH SA DE CV,ACCOUNTLEVEL,-43,5816,8943,10803,68,452,838,162,1142,2097
UNIFOODS SA DE CV,ACCOUNTLEVEL,-43,4554,8207,10742,14409,417,1097,271,1370,2494
TOMAS MARTINEZ PATLAN,ACCOUNTLEVEL,-43,2454,3232,11204,7621,495,619,203,1996,2035
JARDINS DE NORTENE,ACCOUNTLEVEL,-43,11375,12426,5791,1861,497,650,320,1899,1958
Terry Store age spa,ACCOUNTLEVEL,-43,3628,12836,10128,3159,365,619,499,1839,1842
Goldie Marketing Pty Ltd,ACCOUNTLEVEL,-43,14193,12570,13915,5605,662,638,392,1384,1728
ST. CLAIR SERVICE,ACCOUNTLEVEL,-43,871,5004,4236,5262,710,883,223,1322,1528
Scottish Shellfish Marketing Group Ltd,ACCOUNTLEVEL,-43,11413,306,14617,4987,400,621,346,1145,1643
CARNES KM SA DE CV,ACCOUNTLEVEL,-43,10551,4047,14812,13577,611,984,385,1264,1600
COMERCIALIZADORA UNICOR SA DE CV,ACCOUNTLEVEL,-43,7030,7988,12245,9351,526,845,429,1748,1682
COMNET SA DE CV,ACCOUNTLEVEL,-43,13253,2737,4987,3204,574,810,274,1369,1526
DISTRIB Y COMERC KOWALSKY SA DE CV,ACCOUNTLEVEL,-43,5696,8857,6830,10555,356,1057,223,1370,1956
FRUITCORP SA DE CV,ACCOUNTLEVEL,-43,1857,10982,4675,4258,528,933,376,1818,2412
ORIGINALES THELVA SA DE CV,ACCOUNTLEVEL,-43,3177,14648,5825,7020,466,779,500,1982,1966
SISTEMAS MECANICOS E HIDRAULICOS SA DE CV,ACCOUNTLEVEL,-43,226,585,11881,12204,796,755,192,1287,2096
COMERCIALIZADORA RIMATOM SA de CV,ACCOUNTLEVEL,-43,5284,11402,8214,11706,402,890,225,1121,2280
K & S Contractors Supply Co,ACCOUNTLEVEL,-43,2418,830,14377,14713,741,997,487,1601,2046
Tioga Hardwoods Inc,ACCOUNTLEVEL,-43,10125,14450,11734,10509,347,966,369,1940,1678
GHCL Limited,ACCOUNTLEVEL,-43,8383,10080,1207,6358,601,663,441,1395,1645
Motion Industries Inc.,ACCOUNTLEVEL,-43,10491,3526,1296,12607,748,850,407,1432,2210
SUKETU ORGANICS PRIVATE LIMITED,ACCOUNTLEVEL,-43,13632,12123,2210,1973,532,1020,335,1845,2037
Quantum Foods,ACCOUNTLEVEL,-43,7344,8548,6380,7763,424,622,408,1788,1907
Family Magazine,ACCOUNTLEVEL,-43,3445,1099,4948,12638,676,948,252,1708,2042
PROGRESSIVE AG PARTNERS,ACCOUNTLEVEL,-43,10143,11867,10167,14758,642,612,146,1251,2202
Innovative Laser Inc,ACCOUNTLEVEL,-43,14606,3877,14421,1988,545,841,7,1597,2063
Addis Housewares Ltd,ACCOUNTLEVEL,-43,2761,2187,10839,3269,663,915,484,1144,1935
SIGMADIS BRIGNAIS,ACCOUNTLEVEL,-43,14456,9810,14037,781,698,923,267,1013,1763
APLNG,ACCOUNTLEVEL,-43,1408,4766,9615,9571,718,913,194,1708,2282
Quince Hungary Kft,ACCOUNTLEVEL,-43,14809,13266,6961,1896,766,967,66,1328,1861
Jandel Scientific Inc.,ACCOUNTLEVEL,-43,11393,2471,4955,10721,548,611,301,1116,2419
Viking Tool & Steel,ACCOUNTLEVEL,-43,11308,4020,7870,14320,759,1089,101,1554,1862
HIELO Y REFRIGERACION DE CABORCA SA DE CV,ACCOUNTLEVEL,-43,13144,9188,4648,5085,575,1061,435,1760,2162
MAPE USA,ACCOUNTLEVEL,-43,3427,4898,11267,13862,712,606,247,1680,2270
CONSORCIO DE ALIM DEL CARIBE SA DE CV,ACCOUNTLEVEL,-43,314,7286,3677,4239,311,729,202,1581,2190
PRODUCCIONES AGRICOLA DE TABASCO SA CV,ACCOUNTLEVEL,-43,6527,7442,2529,7767,622,953,292,1574,1822
RICARDO ALEJANDRO DE LEON PEDROZA,ACCOUNTLEVEL,-43,11861,5769,2667,11081,779,606,143,1019,2280
M&M SERVICE CO,ACCOUNTLEVEL,-43,10665,1123,14350,13,617,1023,82,1398,2456
CARROLLTON FARMERS ELEVATOR CO,ACCOUNTLEVEL,-43,14628,6930,10132,4247,308,868,151,1146,2109
L and P Financial Services Co,ACCOUNTLEVEL,-43,6024,12288,4191,2801,546,645,73,1663,1910
Ingenieria y Maquinaria de Guadalupe SA de CV,ACCOUNTLEVEL,-43,6936,2709,7024,5458,545,701,255,1302,2211
CATMADER SL,ACCOUNTLEVEL,-43,282,8374,10053,1640,349,628,341,1303,2174
Tekno Inc,ACCOUNTLEVEL,-43,12649,14201,9641,8819,369,630,225,1366,2047
LUIS MANUEL REYES VAZQUEZ,ACCOUNTLEVEL,-43,3709,9511,14594,9050,409,1040,211,1645,2168
COMPUESPECIALISTAS DE SONORA SA DE CV,ACCOUNTLEVEL,-43,3177,1760,3925,13810,374,991,186,1166,1662
CRIBAS Y ARRENDAMIENTOS SA DE CV,ACCOUNTLEVEL,-43,12966,4383,13609,894,628,855,410,1984,2132
PRODUCTOS CRIBADOS DEL NOROESTE SA DE CV,ACCOUNTLEVEL,-43,5959,13760,13665,297,490,1074,284,1967,2230
COMERGALV SA DE CV,ACCOUNTLEVEL,-43,9186,3843,2402,12619,772,900,122,1218,2330
FABRICA DE HIGIENICOS Y TUBOS DECARTON SA DE CV,ACCOUNTLEVEL,-43,8835,6219,13589,7988,668,1086,342,1081,1818
ORGANIZACION EMPRESARIAL POSTES Y CONSTRUCCIONES S,ACCOUNTLEVEL,-43,425,8107,193,13714,733,923,373,1257,2187
Pintura Estampado y Montaje Sapi de CV,ACCOUNTLEVEL,-43,8635,11268,10113,11557,610,982,396,1203,1808
PROD Y DIS VER FRESCAS GUIJOSA SC RL CV,ACCOUNTLEVEL,-43,3539,12674,8733,12292,569,1001,345,1825,2314
TERENTRO SA DE CV,ACCOUNTLEVEL,-43,2056,11353,4512,12864,577,1032,13,1718,1959
FUNTASTIC LIMITED,ACCOUNTLEVEL,-43,13335,6354,10894,6724,632,1093,429,1594,2369
DeeTag USA,ACCOUNTLEVEL,-43,8279,14828,7730,12420,728,1094,294,1430,1854
Lakeland Village,ACCOUNTLEVEL,-43,11151,7700,3726,13411,626,1046,292,1913,2162
CHAOAN SWEET BEST FOOD CO LTD,ACCOUNTLEVEL,-43,14896,3640,6523,4027,459,689,50,1818,2008
Cadbury Beverages Div Cadbury,ACCOUNTLEVEL,-43,1015,12581,8614,9609,562,622,457,1354,1626
Do not Use1,ACCOUNTLEVEL,-43,10724,12722,8435,11861,529,893,122,1052,2114
Oil Chem Research Corp,ACCOUNTLEVEL,-43,8528,6567,11808,1482,600,726,289,1626,1692
LICK ELEVATOR,ACCOUNTLEVEL,-43,12729,7072,14578,6765,791,771,8,1434,1598
Quanex Screens LLC,ACCOUNTLEVEL,-43,6611,14885,6347,12658,737,959,447,1659,2438
A and T unlimit Limited,ACCOUNTLEVEL,-44,7803,11065,9077,1512,771,683,438,1214,2445
Sienna Gold Ltd,ACCOUNTLEVEL,-44,11395,12273,5737,1206,650,807,176,1429,2348
COLD EXPRESS SA DE CV,ACCOUNTLEVEL,-44,7272,12345,1657,9323,799,619,362,1655,1672
Murex N.A. Ltd,ACCOUNTLEVEL,-44,2745,9278,6677,13967,751,635,414,1575,2248
Via Systems,ACCOUNTLEVEL,-44,10722,2943,14552,11723,392,1067,291,1343,2013
DAKTEL COMUNICACIONES SA DE CV,ACCOUNTLEVEL,-44,6952,2955,10203,13994,413,1054,210,1892,2420
DLI REFACCIONES Y SERVICIOS INTEGTRALES S DE RL DE,ACCOUNTLEVEL,-44,1528,7160,512,5354,525,717,56,1939,1553
OBED GERARDO ARELLANO GUTIERREZ,ACCOUNTLEVEL,-44,6459,9322,10984,5590,652,934,183,1148,2407
REFRIGERACION COMER AGROPECU,ACCOUNTLEVEL,-44,957,341,13745,13228,709,1076,3,1724,1590
Anunay Fab Ltd,ACCOUNTLEVEL,-44,13817,9451,11706,13667,796,729,90,1932,1606
SUPER URECOAT INDUSTRIES,ACCOUNTLEVEL,-44,14209,10796,11847,2719,369,857,347,1602,2267
Jadow B & Sons Inc,ACCOUNTLEVEL,-44,11185,5593,2059,2625,717,657,497,1223,2340
Republic of Nauru Phosphate (RONPHOS) Corporation,ACCOUNTLEVEL,-44,9879,7825,6578,4517,601,621,295,1180,2336
CARHLUC CARROCERIAS Y REMOLQUES SA DE CV,ACCOUNTLEVEL,-44,4592,4828,6219,2137,387,994,175,1976,1873
Alltech Automotive LLC,ACCOUNTLEVEL,-44,1259,5174,3490,8211,782,729,397,1177,1962
DALE VALOR A MEXICO SC,ACCOUNTLEVEL,-44,7451,13782,8168,433,391,901,287,1483,2190
SPIN MASTER MEXICO SA DE CV,ACCOUNTLEVEL,-44,4933,6932,3581,2684,476,992,294,1918,2101
ATTEBURY GRAIN,ACCOUNTLEVEL,-44,5675,14071,11946,14013,468,743,393,1809,2345
Vicor,ACCOUNTLEVEL,-44,6933,2448,3128,2612,786,653,102,1583,2327
Baja Inc,ACCOUNTLEVEL,-44,5031,9115,1719,13048,666,728,93,1557,2306
National Assn of Printing Ink,ACCOUNTLEVEL,-44,11150,6574,6768,3113,564,930,129,1376,2449
MA PATRICIA ROSALES HERNANDEZ,ACCOUNTLEVEL,-44,5317,4491,8775,7221,736,644,69,1071,1742
EVERTIS DE MEXICO SA DE CV,ACCOUNTLEVEL,-44,13486,712,11306,6766,423,668,122,1463,1878
GENERAL DE CERAMICA S A DE C V,ACCOUNTLEVEL,-44,9223,3722,12909,873,615,626,483,1132,1747
GRUPO VACTREK SA DE CV,ACCOUNTLEVEL,-44,12420,9320,6518,4253,641,1062,408,1037,1535
JUAN ANGEL FLORES AGUIRRE,ACCOUNTLEVEL,-44,7566,4916,5665,6548,789,680,11,1438,2117
Triumph Tool NC Inc,ACCOUNTLEVEL,-44,1940,18,8776,8803,754,722,276,1118,1531
Darta NV,ACCOUNTLEVEL,-44,13553,2564,6600,3883,780,809,208,1323,2091
COTY UK LTD,ACCOUNTLEVEL,-44,14710,730,6917,8730,469,977,475,1084,2088
Deal Partners Limited,ACCOUNTLEVEL,-44,6198,3623,4637,3297,663,660,385,1946,2259
IRISA ADHESIVES CORPORATION SA DE CV,ACCOUNTLEVEL,-44,3236,9869,14581,6279,488,1044,482,1948,1837
BOESDORFER & BOESDORFER INC,ACCOUNTLEVEL,-44,1706,7978,6779,3341,763,828,185,1792,1925
GKN Sinter Metals,ACCOUNTLEVEL,-44,7756,4702,9587,11627,402,855,467,1661,1522
AGENCE PRESSE,ACCOUNTLEVEL,-44,8977,8300,13386,12127,665,633,45,1751,2471
Vesco Foods Pty Ltd,ACCOUNTLEVEL,-44,1332,4779,14307,6616,603,844,432,1595,2062
AUREA SOFTWARE INC,ACCOUNTLEVEL,-44,14582,2842,3269,1116,326,906,283,1464,2481
Ocean Sports Wear,ACCOUNTLEVEL,-44,9906,1287,721,234,315,662,201,1152,1951
NOVA INSTRUMENTS SERVICE SA DE CV,ACCOUNTLEVEL,-44,14395,8729,2594,4655,565,944,121,1064,1634
RAUL MORALES RAMIREZ,ACCOUNTLEVEL,-44,1611,13963,7641,14594,326,1004,113,1286,2187
STANLEY BOSTITCH SA DE CV,ACCOUNTLEVEL,-44,12302,12777,10876,9229,705,842,135,1882,1511
UNIFOODS SA DE CV,ACCOUNTLEVEL,-44,855,12938,11526,3148,312,636,187,1957,2316
TOMAS MARTINEZ PATLAN,ACCOUNTLEVEL,-44,14413,13913,7942,5260,675,723,182,1090,1945
JARDINS DE NORTENE,ACCOUNTLEVEL,-44,1140,11311,6203,8891,589,725,306,1783,2180
Terry Store age spa,ACCOUNTLEVEL,-44,339,5676,14842,14609,440,671,74,1621,1641
Goldie Marketing Pty Ltd,ACCOUNTLEVEL,-44,9707,6814,147,201,596,822,428,1930,1620
ST. CLAIR SERVICE,ACCOUNTLEVEL,-44,6076,8786,11499,3595,750,621,334,1204,1557
Scottish Shellfish Marketing Group Ltd,ACCOUNTLEVEL,-44,10706,9758,14449,4667,551,946,482,1747,1643
CARNES KM SA DE CV,ACCOUNTLEVEL,-44,13420,2000,2111,2008,677,897,438,1841,1586
COMERCIALIZADORA UNICOR SA DE CV,ACCOUNTLEVEL,-44,3752,12866,3446,10811,670,695,346,1983,1922
COMNET SA DE CV,ACCOUNTLEVEL,-44,5652,8286,9184,944,606,733,359,1217,2289
DISTRIB Y COMERC KOWALSKY SA DE CV,ACCOUNTLEVEL,-44,11731,3893,6881,6855,459,608,212,1130,1756
FRUITCORP SA DE CV,ACCOUNTLEVEL,-44,4051,11646,8029,10619,456,894,200,1788,1708
ORIGINALES THELVA SA DE CV,ACCOUNTLEVEL,-44,1704,7638,6513,6265,537,830,439,1235,1507
SISTEMAS MECANICOS E HIDRAULICOS SA DE CV,ACCOUNTLEVEL,-44,2299,14018,7530,4623,320,641,149,1549,2029
COMERCIALIZADORA RIMATOM SA de CV,ACCOUNTLEVEL,-44,7436,4052,14862,14921,383,678,465,1093,2404
K & S Contractors Supply Co,ACCOUNTLEVEL,-44,1697,11833,4758,10866,367,978,474,1528,1523
Tioga Hardwoods Inc,ACCOUNTLEVEL,-44,1113,8898,14817,5950,535,1085,287,1898,2442
GHCL Limited,ACCOUNTLEVEL,-44,4849,6065,14318,10413,397,786,298,1718,1900
Motion Industries Inc.,ACCOUNTLEVEL,-44,11722,14722,3604,11525,358,1010,467,1414,2004
SUKETU ORGANICS PRIVATE LIMITED,ACCOUNTLEVEL,-44,12807,2656,3445,457,752,673,66,1848,2134
Quantum Foods,ACCOUNTLEVEL,-44,10433,3907,7474,8745,491,646,201,1526,2228
Family Magazine,ACCOUNTLEVEL,-44,10015,6475,5461,544,710,676,415,1531,2454
PROGRESSIVE AG PARTNERS,ACCOUNTLEVEL,-44,9023,1578,5036,13647,473,704,239,1106,1705
Innovative Laser Inc,ACCOUNTLEVEL,-44,6734,13256,7158,11679,511,850,421,1750,2078
Addis Housewares Ltd,ACCOUNTLEVEL,-44,10116,8913,14618,2112,380,788,415,1973,2376
SIGMADIS BRIGNAIS,ACCOUNTLEVEL,-44,3036,13882,10963,4384,471,726,391,1226,2269
APLNG,ACCOUNTLEVEL,-44,4341,2784,5771,12230,307,675,71,1642,2147
Quince Hungary Kft,ACCOUNTLEVEL,-44,5280,13614,13844,10732,700,1094,74,1232,1531
Jandel Scientific Inc.,ACCOUNTLEVEL,-44,11695,6112,8762,4878,486,982,449,1940,1914
Viking Tool & Steel,ACCOUNTLEVEL,-44,1659,3956,6718,3634,388,960,143,1815,2431
HIELO Y REFRIGERACION DE CABORCA SA DE CV,ACCOUNTLEVEL,-44,12578,11405,6676,12883,513,977,83,1784,2182
MAPE USA,ACCOUNTLEVEL,-44,14259,5563,4675,5757,363,1094,330,1549,2148
CONSORCIO DE ALIM DEL CARIBE SA DE CV,ACCOUNTLEVEL,-44,3909,1362,9879,13495,370,1086,122,1157,2149
PRODUCCIONES AGRICOLA DE TABASCO SA CV,ACCOUNTLEVEL,-44,13230,113,3005,8361,433,1051,116,1923,1873
RICARDO ALEJANDRO DE LEON PEDROZA,ACCOUNTLEVEL,-44,14975,6791,4678,974,571,1073,291,1374,2096
M&M SERVICE CO,ACCOUNTLEVEL,-44,11354,13093,2686,1789,437,1092,486,1742,2195
CARROLLTON FARMERS ELEVATOR CO,ACCOUNTLEVEL,-44,70,8656,5365,5493,466,758,375,1241,2140
L and P Financial Services Co,ACCOUNTLEVEL,-44,13224,13180,10804,11305,751,843,433,1879,2204
Ingenieria y Maquinaria de Guadalupe SA de CV,ACCOUNTLEVEL,-44,4302,10007,12996,9033,442,883,93,1832,2104
CATMADER SL,ACCOUNTLEVEL,-44,11898,3652,5715,11216,580,1039,461,1873,1658
Tekno Inc,ACCOUNTLEVEL,-44,6513,7385,12861,6295,334,694,354,1278,1773
LUIS MANUEL REYES VAZQUEZ,ACCOUNTLEVEL,-44,5270,10829,11977,2982,638,972,153,1515,1585
COMPUESPECIALISTAS DE SONORA SA DE CV,ACCOUNTLEVEL,-44,12960,11295,9950,8453,551,615,242,1544,2420
CRIBAS Y ARRENDAMIENTOS SA DE CV,ACCOUNTLEVEL,-44,873,4277,14809,2906,454,855,169,1765,2049
PRODUCTOS CRIBADOS DEL NOROESTE SA DE CV,ACCOUNTLEVEL,-44,14428,612,1646,9171,740,800,367,1594,2476
COMERGALV SA DE CV,ACCOUNTLEVEL,-44,2079,4241,5193,10348,489,784,402,1983,1616
FABRICA DE HIGIENICOS Y TUBOS DECARTON SA DE CV,ACCOUNTLEVEL,-44,11233,11891,4395,1119,767,650,99,1958,1747
ORGANIZACION EMPRESARIAL POSTES Y CONSTRUCCIONES S,ACCOUNTLEVEL,-44,14046,10679,6998,330,611,923,119,1207,2290
Pintura Estampado y Montaje Sapi de CV,ACCOUNTLEVEL,-44,4028,11409,1485,9106,532,860,500,1747,1644
PROD Y DIS VER FRESCAS GUIJOSA SC RL CV,ACCOUNTLEVEL,-44,1627,14062,2315,7396,548,985,60,1744,2461
TERENTRO SA DE CV,ACCOUNTLEVEL,-44,8353,2061,14792,5500,424,1050,405,1557,1691
FUNTASTIC LIMITED,ACCOUNTLEVEL,-44,1471,6665,7385,1438,781,792,474,1227,1635
